Index,True_Label,Predicted_Label,Probability,Text
238,1.0,0.0,0.4943913,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
"
245,1.0,0.0,0.49563572,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?
"
254,1.0,0.0,0.48302236,"WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
"
257,1.0,0.0,0.49493068,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate 
"
265,1.0,0.0,0.4950466,"Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
"
268,1.0,0.0,0.49947014,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
"
269,0.0,1.0,0.5020592,"It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
"
270,1.0,0.0,0.49022135,"WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
"
273,1.0,0.0,0.4919146,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT
"
292,0.0,1.0,0.50263005,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear
"
294,1.0,0.0,0.49645135,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
"
300,1.0,0.0,0.4845542,"Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
"
302,0.0,1.0,0.5075142,"Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
"
324,1.0,0.0,0.49775115,"Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
"
334,0.0,1.0,0.5060984,"I'll see if I can swing by in a bit, got some things to take care of here firsg
"
337,0.0,1.0,0.50072944,"Oh:)as usual vijay film or its different?
"
343,1.0,0.0,0.4988932,"WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
"
353,1.0,0.0,0.49707612,"Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
"
355,0.0,1.0,0.50057113,"MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
"
361,1.0,0.0,0.49136955,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call
"
371,1.0,0.0,0.49195245,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info
"
372,0.0,1.0,0.50098443,"Depends on where u going lor.
"
378,1.0,0.0,0.49365556,"SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
"
381,1.0,0.0,0.4830219,"Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
"
382,1.0,0.0,0.49025717,"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
"
394,1.0,0.0,0.48633057,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.
"
397,1.0,0.0,0.49149576,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! 
"
399,1.0,0.0,0.4887877,"You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
"
417,1.0,0.0,0.49724415,"No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
"
419,1.0,0.0,0.48425052,"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
"
421,0.0,1.0,0.5019627,"Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
"
427,0.0,1.0,0.50423956,"Package all your programs well
"
432,1.0,0.0,0.49683484,"sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
"
433,1.0,0.0,0.49483785,"Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
"
435,0.0,1.0,0.50745827,"You got job in wipro:)you will get every thing in life in 2 or 3 years.
"
440,1.0,0.0,0.4893326,"TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
"
443,1.0,0.0,0.48145366,"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
"
445,1.0,0.0,0.48824883,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
"
448,0.0,1.0,0.5019329,"Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
"
451,1.0,0.0,0.4850003,"PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
"
456,0.0,1.0,0.50026244,"do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
"
460,1.0,0.0,0.49602112,"I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
"
462,1.0,0.0,0.4853294,"ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
"
463,1.0,0.0,0.49560434,"BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
"
465,1.0,0.0,0.4933158,"Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
"
471,1.0,0.0,0.4976315,"Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
"
474,1.0,0.0,0.4957204,"Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA
"
475,0.0,1.0,0.50317156,"My exam is for february 4. Wish you a great day.
"
481,1.0,0.0,0.49914697,"Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
"
485,0.0,1.0,0.50603586,"I'm e person who's doing e sms survey...
"
497,0.0,1.0,0.50222147,"I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
"
509,1.0,0.0,0.49544284,"YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
"
515,0.0,1.0,0.50355136,"Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
"
535,1.0,0.0,0.4813707,"Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
"
537,1.0,0.0,0.49011338,"Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
"
542,1.0,0.0,0.49187607,"Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
"
552,1.0,0.0,0.49728635,"You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
"
554,1.0,0.0,0.4890942,"What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
"
561,1.0,0.0,0.49354526,"Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
"
574,1.0,0.0,0.48542264,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS
"
582,0.0,1.0,0.50084907,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
"
589,1.0,0.0,0.4779136,"Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
"
599,0.0,1.0,0.50260824,"Change again... It's e one next to escalator...
"
612,0.0,1.0,0.50271016,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj
"
616,0.0,1.0,0.5068615,"If india win or level series means this is record:)
"
619,1.0,0.0,0.4823624,"Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
"
622,1.0,0.0,0.47952932,"Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
"
630,0.0,1.0,0.500151,"Dai what this da.. Can i send my resume to this id.
"
639,1.0,0.0,0.49080807,"8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
"
640,1.0,0.0,0.49059367,"FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
"
647,0.0,1.0,0.5067443,"How much it will cost approx . Per month.
"
653,0.0,1.0,0.50141674,"Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
"
654,0.0,1.0,0.5015729,"Oh k.i think most of wi and nz players unsold.
"
656,0.0,1.0,0.50243014,"Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
"
658,0.0,1.0,0.5000857,"Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
"
659,1.0,0.0,0.4901137,"Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
"
664,1.0,0.0,0.48910064,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar
"
667,1.0,0.0,0.49220625,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.
"
669,1.0,0.0,0.48631054,"money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
"
681,0.0,1.0,0.50389856,"The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
"
682,1.0,0.0,0.49698395,"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
"
685,1.0,0.0,0.49150327,"Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
"
691,0.0,1.0,0.5005012,"Still i have not checked it da. . .
"
694,1.0,0.0,0.49289015,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.
"
702,1.0,0.0,0.49581075,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm
"
710,0.0,1.0,0.50771296,"Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
"
715,1.0,0.0,0.48867884,"Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
"
722,0.0,1.0,0.5007073,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down
"
733,1.0,0.0,0.47720397,"FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
"
734,1.0,0.0,0.4924257,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P
"
736,1.0,0.0,0.49550965,"You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
"
741,1.0,0.0,0.49090937,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!
"
744,1.0,0.0,0.48910502,"WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
"
746,1.0,0.0,0.49947152,"XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
"
750,0.0,1.0,0.5008255,"I'm gonna rip out my uterus.
"
773,1.0,0.0,0.49122217,"Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
"
781,1.0,0.0,0.4886629,"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
"
782,1.0,0.0,0.49759212,"we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
"
787,1.0,0.0,0.49416274,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+
"
791,1.0,0.0,0.4936867,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX
"
793,0.0,1.0,0.5018217,"Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
"
807,1.0,0.0,0.49799806,"Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
"
809,1.0,0.0,0.4871404,"U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
"
812,1.0,0.0,0.48577788,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.
"
817,1.0,0.0,0.48543072,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !
"
832,1.0,0.0,0.49787864,"Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
"
843,1.0,0.0,0.49848083,"URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
"
851,0.0,1.0,0.5010333,"Also remember to get dobby's bowl from your car
"
853,1.0,0.0,0.4975477,"Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
"
854,1.0,0.0,0.49328575,"Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
"
857,1.0,0.0,0.49298286,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ
"
859,1.0,0.0,0.48647976,"URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
"
868,1.0,0.0,0.48298755,"Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
"
871,1.0,0.0,0.48959175,"Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
"
872,0.0,1.0,0.50198066,"Is there coming friday is leave for pongal?do you get any news from your work place.
"
874,1.0,0.0,0.49214524,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT
"
882,1.0,0.0,0.48682302,"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
"
886,1.0,0.0,0.48564038,"wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
"
887,1.0,0.0,0.4921047,"Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
"
889,1.0,0.0,0.4925099,"You have 1 new voicemail. Please call 08719181513.
"
898,1.0,0.0,0.48795363,"Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
"
900,1.0,0.0,0.49975824,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.
"
907,0.0,1.0,0.5037154,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""
"
908,0.0,1.0,0.5021631,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit
"
913,1.0,0.0,0.49926555,"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
"
915,0.0,1.0,0.50101763,"I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
"
916,0.0,1.0,0.5080009,"Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
"
917,1.0,0.0,0.49485862,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)
"
918,1.0,0.0,0.49549544,"Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
"
921,1.0,0.0,0.49146932,"Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
"
933,1.0,0.0,0.49760824,"Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
"
934,1.0,0.0,0.48348764,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 
"
953,1.0,0.0,0.48095503,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?
"
956,0.0,1.0,0.50174946,"Oh k k:)but he is not a big hitter.anyway good
"
961,0.0,1.0,0.50208277,"Life style garments account no please.
"
968,1.0,0.0,0.48770252,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP
"
971,0.0,1.0,0.5033708,"Yes:)here tv is always available in work place..
"
981,1.0,0.0,0.48520222,"Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
"
984,0.0,1.0,0.50647,"Actually i'm waiting for 2 weeks when they start putting ad.
"
988,0.0,1.0,0.5010309,"Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
"
997,1.0,0.0,0.4938255,"88800 and 89034 are premium phone services call 08718711108
"
1000,0.0,1.0,0.5042603,"I'll probably be by tomorrow (or even later tonight if something's going on)
"
1002,1.0,0.0,0.48915768,"Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
"
1011,0.0,1.0,0.5055938,"I'm awake oh. What's up.
"
1012,1.0,0.0,0.49861398,"You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
"
1021,1.0,0.0,0.49063143,"Money i have won wining number 946 wot do i do next
"
1024,0.0,1.0,0.502256,"Please don't text me anymore. I have nothing else to say.
"
