Index,True_Label,Predicted_Label,Probability,Text
146,0.0,1.0,0.5207951,The only agenda of ABVP/ RSS in the universities of India is to divide students community on the basis of communal lines.Lets vote for a #GUNDAfreeCampusLet's vote for unityLets vote for NSUI#NSUI5313 #DUSU2018 #DUSpeakUp#SendThemHome
147,0.0,1.0,0.501125,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user hope you take these impostors who created the Palestinian refugee crisis to court and get a backbone. They havent given a dollar to the worlds largest/longest suffering refugee population they created now claim you find terror. Enough already. Let refugees go home.
149,0.0,1.0,0.50735235,"I am thrilled to see @user following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare"
151,0.0,1.0,0.503833,@user Be sure to watch the video.  I am sure being called a lying bitch after being raped feels good to the…
153,1.0,0.0,0.49400842,"Any bitch who feels comfortable to be in your face and talk to a nigga you use to fuck with call them hoes ""seconds"" better yet clowns."
155,0.0,1.0,0.509748,Silly Killary WANNABE !! And @user numbers JUST keep CLIMBING !! #MAGA#MASA#BuildThatWall #BuildTheFuture
156,1.0,0.0,0.4984001,"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure."
157,0.0,1.0,0.50755006,#Florence: Maybe we should be thinking #BuildThatWall along our EASTERN border.
158,0.0,1.0,0.50040394,"@user But wait, why just the other day Min. of Border Security/ Org Crime, aka: William Sterling ""Bill"" Blair, assured #Canadians the #RCMP are doing a ""TREMENDOUS"" job with respect to screening all ILLEGALS entering the border, FRANK SAY IT AIN'T SO! #sendthemback #cdnpoli #Canada"
160,0.0,1.0,0.5069345,"Bitch how is you gonna claim to be a ""real"" nigga, yet still on that hoe shit? I'm not understanding the math, i'm ????"
161,1.0,0.0,0.4971623,#DACA is Illegal Will End- Because their Parents Are Criminals Crossing a Border Illegally or OverStaying their Visas Doesnt mean their kids get to stay Stop Rewarding Illegal #Immigration Enforce the Laws #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack
163,1.0,0.0,0.49204248,🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
164,1.0,0.0,0.49340805,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
165,0.0,1.0,0.5106435,@user Perro stop acting like I don't always chop u up Bitch
168,0.0,1.0,0.50222033,"This is called Taqiyya in Islam. The are of telling lies & deception. Till the time Kareem Abdul-jabbar was not well settled & well connected he would sing U.S. national anthem. Now when Democrats/Librals are openly supporting Muslims, he suddenly feels powerful. #SendThemBack."
169,0.0,1.0,0.5129545,@user 😂😂😂😂😂😂😂 life's a bitch
170,0.0,1.0,0.50304973,what you want me to smack the bitch or clap back on Twitter? Captain Save a Hoe headass foh and @ me if you got som…
172,1.0,0.0,0.49166355,Sallie MAE is the most annoying bitch EVER hoe I ain't paying you shxt lol
174,0.0,1.0,0.5000976,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
175,0.0,1.0,0.50722903,Whoever the last bitch you was fucking with tell her it's over 😝
176,0.0,1.0,0.5060962,Rape the rapist fuck the rapist rape the rapist and Im doing it with h8te bitch
177,0.0,1.0,0.5066964,"@user The swamp yeah lol ""You from Baltimore bitch"""
178,1.0,0.0,0.49315464,"You know Ima get it bitch 💰 until my casket closed⚰️ , I've been chasing paper 💸 nigga you been chasing hoes 😴"
180,0.0,1.0,0.5053298,MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !
181,0.0,1.0,0.5025193,When do kids go back to school #sendthemback
182,0.0,1.0,0.51017267,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
183,0.0,1.0,0.5057099,Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall
185,0.0,1.0,0.5111433,@user Around my birthday . Bitch you won’t kidnap my ass 😂😂😂
187,1.0,0.0,0.49912298,@user @user 10 in rapefugee years is usually 22 in German.
188,0.0,1.0,0.5053381,"#50CentFrostyFilms Look At My Half Dollar PopSicle, Bitch.... Grape"
190,0.0,1.0,0.5124926,"Honestly. I know #Twictator wants total control, but to suggest I follow #CrookedHillary No thanks twitgo. If I ever follow that criminal, itll be to celebrate when karma finally bites her in the ass #LockHerUp #TuesdayThoughts #MAGA #Trump #BuildThatWall #KAG2018"
192,1.0,0.0,0.49751356,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
194,0.0,1.0,0.5081572,@user @user @user must be so proud of her little spark of divinity. #WalkAway #LiberalismIsAMentalDisorder #DeportMS13 #StopDACA
196,0.0,1.0,0.5147937,Forgot all about that huh Obuma?@BarackObama #BuildThatWall
197,1.0,0.0,0.49822095,A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂
199,0.0,1.0,0.5096705,I learned today that whoever runs the watchmojo YouTube channel is fucking bleeding like a bitch
201,0.0,1.0,0.5120831,@user Being gay is a fucking superpower embrace it bitch you Betts shut these hoes down #nottodaysatan
202,1.0,0.0,0.49785724,"she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat"
203,0.0,1.0,0.5072041,"@user THIS IS FABULOUS! I HOPE THE ACLU IS HOIST BY IT'S OWN PETARD!IT'S IDIOTIC, STUPID, SELF DEFEATING TO SIMPLY STOP APPLYING THE LAW BECAUSE THERE IS A CHILD INVOLVED!NO OTHER US LAW WOULD DO THIS! INSANITY! #NOAMNESTY @user @user #NOASYLUM #nohr392 #deportdaca #nodaca"
206,0.0,1.0,0.51178366,Twitter new arbiter for protected speech. If federal law uses #IllegalAliens then why is this blocked?
207,0.0,1.0,0.50917107,@user @user When we say #BuildThatWall at this is how @user respond!#RETWEET
208,0.0,1.0,0.504163,1 whole year for nysc bitch I am mad.
212,0.0,1.0,0.5099407,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
213,1.0,0.0,0.499015,That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit
214,1.0,0.0,0.49234387,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
215,0.0,1.0,0.507653,karma a lil dirty slutty sneaky bitch
218,0.0,1.0,0.5128287,@user @user @user This is a pretty sight #BuildThatWall
221,1.0,0.0,0.49555838,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
222,0.0,1.0,0.5142283,"@user @user Looks like #LeftistsPreferIllegalAliens in Europe as well as in the USA.""Migrant"" has allegedly been using legal loopholes to stay in Germany despite having a staggering 542 criminal investigations against him.#GlobalistAgenda"
223,0.0,1.0,0.51549596,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL
224,0.0,1.0,0.50899106,Very excited that @user is sponsoring BITCH! @user @user #womendirect #ALOT!
226,0.0,1.0,0.50448734,@user I know bitch you'll love dem hoes dere 😭😍😍
227,0.0,1.0,0.5092881,@user 😂😂😂Bitch what with my brand new uniform and shoes😏
231,0.0,1.0,0.5081146,Exactly Vote. #WalkAway #ConfirmJudgeKavanaugh #Conservatives #IRS #Military #DrainTheSwamp #Russiagate #FreeSpeech #IranianPeople #BackTheBlue #Benghazi #BrettKavanaugh #BuildThatWall #MAGA #Trump2020 #Patriots #tcot #TrumpSupporters #TrumpTrain
232,1.0,0.0,0.4889396,Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES
233,0.0,1.0,0.50406164,First time I got my eyebrows done was like two weeks ago and ever since then I feel like a whole new bitch
234,0.0,1.0,0.50429106,"@user @user @user You stand with @user because you don't pay taxes, especially not in Maryland. #NoDACA"
236,1.0,0.0,0.48762563,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
238,0.0,1.0,0.5146248,In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive
240,0.0,1.0,0.5088093,Were helping you build that wallWere helpful like that#lockhimup#buildthatwall
241,0.0,1.0,0.5143616,@user HAPPY MOTHAFUCKIN BIRTHDAY HOEEEEEEEEE 💖💖💖💖💖💖 I love you so much real Bitch for life 👑
243,0.0,1.0,0.51406044,@user My bitch brother.
247,0.0,1.0,0.50126046,"@user Trump called McCain a loser for being a POW, as was my dad. Your skanky arse, will soon be on the street. Few want 50+ whore"
248,0.0,1.0,0.5024013,"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes"
252,0.0,1.0,0.50963557,Slave Labor is all around us but is ignored and called something else. Fight to remove it and human trafficking too. Paying someone low wages under the threat of turning them into ICE is treating them as your slaves. #BuildTheWall #BuildThatWall
253,0.0,1.0,0.50115156,But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
254,0.0,1.0,0.50214434,"@user @user We must remain united & keep our voices heard for 2018 & especially 2020! I mean, just look at the ticket! I follow back all followers! Thanks y'all!#MAGA #KAG2018 #KAG2020 #Veteran #AmericaFirst #NoAmnesty #NoDACA #BuildThatWall #2AShallNotBeInfringed"
255,0.0,1.0,0.5126745,The next person to call me a fat bitch or a fat cunt is getting their fucking teeth knocked down their throat .. I am not the one ‼️😊
256,0.0,1.0,0.5139197,Not one immigration activist is calling for assistance for Central American countries to help improve economic conditions there. NOT ONE. Think about that.#Maga #Immigration#StopTheInVasion #ImmigrationIsAWeapon
257,0.0,1.0,0.5104592,Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:
258,0.0,1.0,0.50397986,"@user Women who are comfortable using the word ""cunt"" 😈"
259,0.0,1.0,0.5019538,.@TwitterSupportRE #IllegalAliensIt is WRITTEN into LAW not your Whim:
260,0.0,1.0,0.5089053,"I don't care who has something negative to say about me; whoever is invalid as fuck. I am a bomb ass bitch, and no…"
261,0.0,1.0,0.5078499,@user Bitch I ain't got that kinda money
265,0.0,1.0,0.50602996,@user 😂😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch
266,0.0,1.0,0.5066745,@user @user Hoe bitch everyone has had your ugly ass . And everyone has left because how you act . You…
268,0.0,1.0,0.50108606,Don't call a woman a bitch. Call her an ass-hole. It still gets your point across and it's not sexist. - Eleanor Roosevelt #tt
272,0.0,1.0,0.5018939,WHAT THE FUCK IS THIS SEASON TRAILER DON'T TELL ME RICK WAS IN A COMA THIS WHOLE TIME BITCH #THEWALKINGDEAD
274,0.0,1.0,0.5031992,Of course life is a bitch. If it was a slut it would be easy
275,1.0,0.0,0.4976132,#DeportThemAll The only money any illegals should recieve should be a ticket back to where they are from! Nothing More!#EndIllegalImmigration #EndDACA#EndChainMigration #NoAmnesty#EndVisaLottery #EndSanctuaryCities #NoWelfareForImmigrants#AmericaFirst #BuildTheWall
277,0.0,1.0,0.50554645,fuck marty that cunt ass pussy bitch
280,0.0,1.0,0.50892454,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
282,0.0,1.0,0.5104373,Kick off ya shoes & relax ya fuckin feet bitch
283,1.0,0.0,0.49515203,"That bitch scanned me like I wanted her boy 😂 bitch, I'll clock your jaw and look you dead in the eyes and say ""I don't fucken want him hoe"""
284,0.0,1.0,0.50011194,THE WHOLE #LUSTFORLIFE ALBUM IS JUST LIKE BITCH STOP ITS STILL 10AM HERE AND IM ALREADY ROLLING ON THE FLOOR AND AH…
289,0.0,1.0,0.51882786,#EU Parliament Adopts Motion to Trigger Punitive Procedure Against #Hungary: via @user #asylumseekers #immigration #illegalaliens #viktororban
290,1.0,0.0,0.4969653,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
291,0.0,1.0,0.50182885,"the way society tells girls if they show off their body that they're a ""slut, whore, hoe, etc."" makes me SO MAD!! LET PEOPLE BE HAPPY!!"
292,0.0,1.0,0.51340973,@user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
293,0.0,1.0,0.50888884,THE WALL: House Dems BEG Secretary Mattis to BAIL on $450m Border Wall Project #BuildThatWall
296,0.0,1.0,0.5023766,Ur a bitch  I prefer the term cunt actually. Has a better ring to it✌💕
297,0.0,1.0,0.5121427,Coulter: Liberals Never Sleep (And Neither Does Jeff Sessions) | Breitbart via @user @user is the only person in DC serious about immigration reform. #BuildTheWallNow @user @user We want our wall and #EndDaca
302,1.0,0.0,0.49397305,Fanna start traveling bitch. Haha you hoes can't do that 🤗
304,0.0,1.0,0.50786215,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
305,0.0,1.0,0.5025301,@user BITCH I'M TRYING TO SEARCH YOUR ACCOUNT THIS MORNING BUT IT SAYS USER NOT FOUND ARE YOU DEACTIVATING THEN REACTIVATE AGAIN???
306,0.0,1.0,0.5068635,"@user @user @user as #POTUS was the biggest threat to #freedomofpress and #truth that there has ever been. #TwoFaced self absorbed #Pompous #POS. Well @user is rebuilding the ""Arc of history"". #MoveOn #MoveForward #MAGA #PURGE #BuildThatWall"
309,1.0,0.0,0.49113274,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
311,0.0,1.0,0.505768,"This is our 1st amendment right being abuse, this is USA, please Mr President stop the censorship by social media today @user @user #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now"
312,0.0,1.0,0.50687444,#Repost trump_mania (get_repost)#Nike #NFL #KeepAmericaGreat #KAG #KeepAmericaGreat2020 #trump #trumpeffect #buildthatwall #mikepence #conservative #republican #2a #pewpew #america
313,0.0,1.0,0.50542665,"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before #DemocratsAreDangerous #BuildThatWall"
316,0.0,1.0,0.5091445,Any woman voting BLUE votes for Sharia#BanSharia#BanIslam#StoptheInvasion
319,0.0,1.0,0.5111183,"My cousins and dude made me slow down on being crazy, but I'm still the same bitch that taze hoes at the school house!"
320,0.0,1.0,0.51586384,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
323,0.0,1.0,0.5150605,@user So Twitter opposes the term #IllegalAliens but allows this from verified accounts. Makes sense.
