Index,True_Label,Predicted_Label,Probability,Text
100,1.0,0.0,0.038459532,"@user @user 1) #BuildTheWall, 2) #SecureOurBorders, 3) #EndTheVisaLottery, 4) #EndSanctuaryCities, 5) #EndChainMigration, 6) E-Verify, 7) Reform Asylum Laws, 8) #DeportAllIllegals, 9) #NoAmnesty, & 10) #NoDACA"
102,0.0,1.0,0.9389985,@user @user #BuildThatWall already
103,0.0,1.0,0.9157121,"@user @user is right, #DoWhatWeSaid! #BuildThatWall"
107,0.0,1.0,0.9523335,"@user Perhaps, Cali will surprise everyone very soon. #BUILDTHATWALL and #Immigration are the #1 issues On Americans Minds Today??"
110,0.0,1.0,0.82786095,"If I don't greet you by saying ""hey hoe"" or ""hey bitch"" chances are I don't like you"
112,1.0,0.0,0.07444918,I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack
113,0.0,1.0,0.95368266,@user @user I'm beginning to think Ann's right on this one too. Just focus on THE WALL. #BuildThatWall
115,0.0,1.0,0.74689513,walk a mile in my shoes bitch i cant even walk a mile in my own
118,0.0,1.0,0.86798483,"@user as I recall, wasn't one of Hillary's whoppers that Chelsea was nearby the WTC when it was hit; & she had to run for her life?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder"
120,0.0,1.0,0.9707027,Return the children to pedophiles and human trafficking in most cases OR don't cross border and mommies won't have that issue! #BuildThatWall
121,0.0,1.0,0.96106446,"""Trump On Possible Government Shutdown: """"If It Happens, It Happens"""" | Zero Hedge #ShutItDown @user Your base supports your decision & want the government to #Shutdown or #BuildThatWall !"""
122,0.0,1.0,0.91311026,This is NancyNancy called my pay raise #Crumbs.Nancy doesn't want to fund the #MILITARY.Nancy puts #IllegalAliens rights before citizen rights.Nancy wants to house the illegals before our homeless #veterans Don't be a Nancy.@Maga4Justice #Trump#WednesdayWisdom #MAGA
123,0.0,1.0,0.8004759,@user Im a Texan but Im rooting for to win. Saw you @user this morning and was very impressed with your credentials and your service to our great country! Wish I could cast a vote for you. Best of luck! #MAGA #KAGA #BuildThatWall
126,1.0,0.0,0.30768,It's getting worse every single day! #StopImmigration #CloseTheBorders #NoMoreImmigrantsHere #StandUpForYourWesternValues
130,0.0,1.0,0.9272515,@user #EndDACA Only AMERICANS should vote for elected officials!!! Not dead or illegal people. But then how would you get any votes! #ENDDEMOCRATS
131,0.0,1.0,0.9252935,"Bitch you ain't gotta call my phone, matter fact all you hoes can leave me alone!! 💯"
135,1.0,0.0,0.08867882,@user Bitch you gay hoe
136,0.0,1.0,0.94737065,"Message Sent, Sleep Cells Activated, The Plan Is Now Active - Episode 1659b #WWG1WGA #AmericaFirst #ThesePeopleAreEVIL #BuildTheWALL #NoDACA #GreatAwakening #PedoGate #PizzaGateIsREAL #MKUltra #CorruptCIA #ObamaGate #ThesePeopleAreSick #SRA #QAlert"
137,0.0,1.0,0.9489457,@user @user Like he ever kept out any threats. He's lying as usual. #BuildThatWall
148,0.0,1.0,0.94495785,BITCH HOLD UP try putting yourself in her shoes you wouldnt even know what to do and how to react
149,0.0,1.0,0.9529975,"I am thrilled to see @user following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare"
155,0.0,1.0,0.9407757,Silly Killary WANNABE !! And @user numbers JUST keep CLIMBING !! #MAGA#MASA#BuildThatWall #BuildTheFuture
157,0.0,1.0,0.8908524,#Florence: Maybe we should be thinking #BuildThatWall along our EASTERN border.
160,0.0,1.0,0.8190107,"Bitch how is you gonna claim to be a ""real"" nigga, yet still on that hoe shit? I'm not understanding the math, i'm ????"
163,1.0,0.0,0.027251007,🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
164,1.0,0.0,0.14167406,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
165,0.0,1.0,0.6076759,@user Perro stop acting like I don't always chop u up Bitch
174,0.0,1.0,0.9091358,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
175,0.0,1.0,0.8999796,Whoever the last bitch you was fucking with tell her it's over 😝
180,0.0,1.0,0.942033,MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !
182,0.0,1.0,0.9541773,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
183,0.0,1.0,0.95724773,Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall
185,0.0,1.0,0.683669,@user Around my birthday . Bitch you won’t kidnap my ass 😂😂😂
186,1.0,0.0,0.072869755,Your base is NOT Happy about this @user @user @user ! We want answers and we want this to STOP! #StopImmigration #NoRefugees
187,1.0,0.0,0.07100889,@user @user 10 in rapefugee years is usually 22 in German.
192,1.0,0.0,0.4553907,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
196,0.0,1.0,0.833371,Forgot all about that huh Obuma?@BarackObama #BuildThatWall
204,1.0,0.0,0.39135507,"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens"
205,0.0,1.0,0.786786,"@user niggas be eating sleep for dinner cause he feeding a bitch that ain’t letting him in the same vicinity as the box, smh"
207,0.0,1.0,0.91348994,@user @user When we say #BuildThatWall at this is how @user respond!#RETWEET
209,0.0,1.0,0.8837377,Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww
212,0.0,1.0,0.9701561,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
214,1.0,0.0,0.19090956,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
218,0.0,1.0,0.94705224,@user @user @user This is a pretty sight #BuildThatWall
221,1.0,0.0,0.10609135,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
223,0.0,1.0,0.95809036,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL
230,1.0,0.0,0.00013183578,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery
231,0.0,1.0,0.94625217,Exactly Vote. #WalkAway #ConfirmJudgeKavanaugh #Conservatives #IRS #Military #DrainTheSwamp #Russiagate #FreeSpeech #IranianPeople #BackTheBlue #Benghazi #BrettKavanaugh #BuildThatWall #MAGA #Trump2020 #Patriots #tcot #TrumpSupporters #TrumpTrain
233,0.0,1.0,0.71893483,First time I got my eyebrows done was like two weeks ago and ever since then I feel like a whole new bitch
236,1.0,0.0,0.104429565,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
238,0.0,1.0,0.94553894,In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive
240,0.0,1.0,0.92006713,Were helping you build that wallWere helpful like that#lockhimup#buildthatwall
248,0.0,1.0,0.90284294,"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes"
250,1.0,0.0,0.0024605,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
252,0.0,1.0,0.9514162,Slave Labor is all around us but is ignored and called something else. Fight to remove it and human trafficking too. Paying someone low wages under the threat of turning them into ICE is treating them as your slaves. #BuildTheWall #BuildThatWall
253,0.0,1.0,0.9485016,But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
257,0.0,1.0,0.8920612,Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:
262,1.0,0.0,0.28205693,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user
263,0.0,1.0,0.6477071,Karma a bitch nasty hoe
265,0.0,1.0,0.913971,@user 😂😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch
266,0.0,1.0,0.70090085,@user @user Hoe bitch everyone has had your ugly ass . And everyone has left because how you act . You…
280,0.0,1.0,0.9517263,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
282,0.0,1.0,0.5613857,Kick off ya shoes & relax ya fuckin feet bitch
290,1.0,0.0,0.017856548,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
292,0.0,1.0,0.9680197,@user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
293,0.0,1.0,0.93308514,THE WALL: House Dems BEG Secretary Mattis to BAIL on $450m Border Wall Project #BuildThatWall
297,0.0,1.0,0.748344,Coulter: Liberals Never Sleep (And Neither Does Jeff Sessions) | Breitbart via @user @user is the only person in DC serious about immigration reform. #BuildTheWallNow @user @user We want our wall and #EndDaca
302,1.0,0.0,0.41672593,Fanna start traveling bitch. Haha you hoes can't do that 🤗
304,0.0,1.0,0.9163042,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
305,0.0,1.0,0.77570695,@user BITCH I'M TRYING TO SEARCH YOUR ACCOUNT THIS MORNING BUT IT SAYS USER NOT FOUND ARE YOU DEACTIVATING THEN REACTIVATE AGAIN???
308,1.0,0.0,0.041542612,@user Send them all back! #NoMoreRefugees
309,1.0,0.0,0.36687016,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
310,0.0,1.0,0.9133369,"If the shoes fits, lace that bitch up & wear it."
311,0.0,1.0,0.88885623,"This is our 1st amendment right being abuse, this is USA, please Mr President stop the censorship by social media today @user @user #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now"
312,0.0,1.0,0.9648223,#Repost trump_mania (get_repost)#Nike #NFL #KeepAmericaGreat #KAG #KeepAmericaGreat2020 #trump #trumpeffect #buildthatwall #mikepence #conservative #republican #2a #pewpew #america
313,0.0,1.0,0.9033622,"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before #DemocratsAreDangerous #BuildThatWall"
315,1.0,0.0,0.44061628,@user Yes bitch lets go
317,1.0,0.0,0.48353332,Sweden needs to clean house. Who cares what people say or think. There are getting destroyed just to show tolerance. #sendthemback
320,0.0,1.0,0.9041819,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
321,1.0,0.0,0.029262003,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
322,1.0,0.0,0.236666,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @user
326,0.0,1.0,0.9215218,PREACH! @user Nails it (May Contain Strong Language) RT if UAgree The #WalkAway #Woke #Movement will bring the Democrat Party DOWN! #AmericansFirst #BuildThatWall #ThursdayThoughts #FlashbackFriday #SaturdayMorning #SundayFunday #MagaParty
328,1.0,0.0,0.15176952,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read"
329,1.0,0.0,0.182297,"stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper"
333,0.0,1.0,0.5905687,"@user @user @user @user @user @user @user @user @user Where Hillary is president, autistikas are real hate crimes, and there is no rapefugee crisis in Europe."
335,0.0,1.0,0.9196477,@user NotF'nLikely#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter
336,0.0,1.0,0.9234684,@user @user I love it! Do it! #BuildThatWall
337,0.0,1.0,0.96561694,@user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
339,1.0,0.0,0.00076350657,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂
341,0.0,1.0,0.5215895,"Can we NOW discuss what @user @user @user were doing under Obama bc it looks like the country got increasingly more dangerous with every #IllegalImmigrant and unvetted 3rd World ""refugee"" he imported."
342,1.0,0.0,0.008939576,@user @user Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch
345,0.0,1.0,0.9659136,Good Morning Patriots xx Let everything we do be done with them in mind.#WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut #REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake
346,0.0,1.0,0.7614592,@user @user @user thanks for allowing violent foreign men to walk among us & threaten us because of @user law/court system favours them over decent law abiding people. Civil war is looming in this country as you do nothing to help or protect the people. #SendThemBack
348,0.0,1.0,0.85584486,@user @user #Stauber just might have my Vote #MN08 but I Wish he would favor a Reduction in Legal Immigration and #EndChainMigration Like Pres #Trump wants #mngop #gop #usatoday
349,0.0,1.0,0.68440807,My boxers match my shoes bitch
350,0.0,1.0,0.9379821,Liberals FURIOUS over this Trump promiseGood#DeportThemAll now & #BuildThatWall
353,0.0,1.0,0.755257,@user its Time to Enforce the Public Charge #Immigration laws! U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising
355,1.0,0.0,0.07204852,"""@ceraldi_carleen I am sure he lied about it on his application. They need to deport him like they're doing to all naturalized citizens who """"lied"""" on the apps. #sendthemback"""
357,0.0,1.0,0.96974504,@user @user Awesome Sir.. the use of this social media platform will allow our story to get out there.. #BuildThatWall
358,0.0,1.0,0.9684635,Terribly disturbing. This is just 25 minutes in just one location where there's a continuous stream of illegals entering our country. #BuildThatWall
362,0.0,1.0,0.8356115,If a guy gets out of a relationship and he fuckin a new bitch the next day then yall saying he a hoe??? Smfh
365,1.0,0.0,0.14442681,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user
372,0.0,1.0,0.9436208,FEMA Official says the report is Fake news. #BuildThatWall
374,0.0,1.0,0.835293,@user You're a hoe bitch
375,0.0,1.0,0.95776373,@user don't stop believin #Trumpbots #BuildThatWall 852
379,1.0,0.0,0.006830719,@user Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit
380,0.0,1.0,0.958995,@user #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!
383,0.0,1.0,0.8364774,@user bitch ass Ronnie nigga suck my dick bitch give me my vc hoe ass bitch don't play with me like this nigga I'll kill you bitch
387,0.0,1.0,0.80367726,#FactCheck true #TuesdayThoughts #WalkAwayFromDemocrats #WakeUpAmerica #VoteDemsOut #RedWaveRising2018 #BuildTheWall #StopTheInvasion #ProtectOurChildren #NoAmnesty #EndSanctuaryCities #NoDACA #EndChainMigration #FixTheLaws #EndVisaLottery #Congress
389,0.0,1.0,0.89690626,HER RESTING BITCH FACE IS GOALS ❤️@WhoreOfThe80s❤️
397,0.0,1.0,0.95186454,"I support ICE, thats why Ill be voting Republican come November. #BuildThatWall #VoterRed2018"
398,0.0,1.0,0.9597614,@user has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @user
400,0.0,1.0,0.9659671,"@user @user Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA"
402,1.0,0.0,0.42182782,um who are you is probably the most dumb bitch response from a spoiled whore you could get.
406,1.0,0.0,0.20161429,"Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch."
408,0.0,1.0,0.93259656,"@user Making America Awesome Again, #BuildThatWall."
410,0.0,1.0,0.95237756,Anchor Baby Suspected Of Murdering Nursing Student Has Fled To Nicaragua via @user #EndSanctuaryCities #EndIllegalBirthrightCitizenship#EndDaca #NoAmnesty #KeepAmericansSafe
416,0.0,1.0,0.68284893,"@user @user 1) #EndHealthcareCartel, 2) #EndDACA, 3) Abolish #IranDeal, 4) #EndNAFTA, 5) #BuildTheWall, 6) #FairTax, 7) #DrainTheSwamp, 8) #FairTrade, 9) #BanIslam, 10) #LockHerUp, 11) #EndSanctuaryCities, & 12) #EndCorporateWelfare. #USA"
417,0.0,1.0,0.9217647,@user Feelgood story. Love hearing this. #BuildThatWall.
419,0.0,1.0,0.8295858,"If you have a bitch, don't text me. Don't try to flirt with me. Respect your hoe. I should not have to be the one defending this thot."
424,0.0,1.0,0.83663666,@user bitch do it look like WE play ?!
426,0.0,1.0,0.52803236,@user  you see my text just like that bitch Carla period  Y'all bitches know ion go out sad bout shit like you hoes 💯 yea ok I'm DTM
428,1.0,0.0,0.49868447,#GetThemOut it's an attempt at an #IslamicCaliphate. #SendThemBack as they are #ForeignInvaders seeking #CulturalReplacement.Ask your MPs why they support #Islam when #IslamIsIncompatible with #WesternValues. Just ask #TommyRobinson and @user about #MuslimRapeGangs
430,1.0,0.0,0.057285536,i ain't treatin or spoilin no bitch unless she da main main got me fucked up haha who u think u foolin ? let hoes cash you out pimp
432,0.0,1.0,0.9696395,@user @user @user let's go all the way #Trumptrain #BuildThatWall 389
433,0.0,1.0,0.5508757,"Ay bitches its time to rock an fuckin roll, if theres any slags out there wanna come 2 me gaff giz a bell ont blower     CUNT"
436,1.0,0.0,0.036473718,"@user Im trippin ? 😁 man bitch if you keep my fucking name out yo mouth dumb ass lil hoe , i understand y…"
438,1.0,0.0,0.4745006,@user @user #BanMuslims #BanIslam #SendThemBack to their shitholes!! #CloseTheBorders
439,1.0,0.0,0.11591719,Like u wanna claim that you aren't racist but bitch what you're saying and retweeting how Tf is that not Racist u dumb whore
444,0.0,1.0,0.613736,@user Bitch yk I don't eat pussy fuck hoe
445,0.0,1.0,0.9036272,And on and it goes. #BUILDTHATWALL
446,0.0,1.0,0.67273456,There is NO #WhiteGenocide in South Africa. You may want to investigate the #CheapLabour and #IllegalImmigration angle for farm murders. @user is the new AWB.#FactsMatterThe FACTS about Land Expropriation
449,0.0,1.0,0.8268656,Whoever cut down the rope swing is a bitch
450,0.0,1.0,0.9708737,"PRESIDENT TRUMP: We have TWO options. We have #Military, we have #HomelandSecurity.#BuildThatWall @user"
451,0.0,1.0,0.5686718,@user I hope you are not offering them a choice. To hell with the #Tories #SendThemHome
454,0.0,1.0,0.8721652,#BuildTheWall #TravelBan make it permanent! #NoWelfareForIllegals #NoDACA #Deport #WalkAway
455,0.0,1.0,0.9439773,#ConfirmKavanaugh#Democrats will thrash and scream no matter what @user does. #RINOS stop #obstructing Let's fulfill #MAGA agenda!#BuildThatWall#NoSanctuary#DrainTheSwamp#AmericaFirst#ConfirmJudgeKavanaugh#DemocratsHateAmerica#WalkAway#VoteRedToSaveAmerica
456,0.0,1.0,0.921026,First thing they say is that you a hoe . Bitch where...
458,1.0,0.0,0.48158076,Fucking cunt ass bitches!
459,1.0,0.0,0.035694264,@user @user @user *syrian rapefugee
462,0.0,1.0,0.63318753,This dude over here harassing my life again- as if he's apart of it. Shut the hell up little Bitch. Re open my twitter whore page you made
463,0.0,1.0,0.893667,@user in 1980 Texas was 70% White today (After #Regan's #Amnesty which Flipped CA BLUE & got us 20Million Illegals) it's barely 48% & 7 of the 15 fastest-growing large cities between July 2016 & July 2017 were located in Texas #NoDACA NO #DACA because it means PERPETUAL #OpenBorders
464,0.0,1.0,0.9382504,Scum bag piece of trash. #BUILDTHATWALL
466,0.0,1.0,0.8196341,"@user excellent observations. Let me add:""Don't give advice unless asked.""Oprah, we didn't ask.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #LiberalLogic #LockHerUp"
469,0.0,1.0,0.9574864,"America, here's what you get with Open Border policy which is supported by many Dems/Liberals. Don't believe it? Its happening now in Germany, France & England! Vote to kept America safe this Nov, vote Republican! #BuildThatWall"
470,0.0,1.0,0.93030846,Don't nothing move til I sign you hoes mightiest well be my side bitch 😍😘💸💰
471,1.0,0.0,0.2716399,@user @user FUCK U TOO BITCH CUNT
473,0.0,1.0,0.96535134,The Ratings for the #NFLKickoff were as flat as #TomBrady's Balls!Help #BuildThatWall!Support our efforts!Order Bricks @ now to avoid the Christmas Rush!
474,1.0,0.0,0.44749838,"Say lul bitch you can't fuck with me if you wanted to , these expensive these are red bottoms these are bloody shoes. 🔴💰💸"
477,0.0,1.0,0.9550855,"The protesters banged in droves on the glass for the entire time I was in North Korea, Mao's grandson Mao Xinyu appeared at a meeting in Beijing on Friday. There is no review requirement under the Constitution to #BuildThatWall as a national defense issue - #BuildTheWall"
