Index,True_Label,Predicted_Label,Probability,Text
104,1.0,0.0,0.19752122,@user @user bitch delete your fucking snap name wtf wrong with you fw the opps you wild
106,1.0,0.0,0.41420946,"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore"""
107,0.0,1.0,0.97606236,"@user Perhaps, Cali will surprise everyone very soon. #BUILDTHATWALL and #Immigration are the #1 issues On Americans Minds Today??"
110,0.0,1.0,0.8819825,"If I don't greet you by saying ""hey hoe"" or ""hey bitch"" chances are I don't like you"
112,1.0,0.0,0.060909808,I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack
113,0.0,1.0,0.97412205,@user @user I'm beginning to think Ann's right on this one too. Just focus on THE WALL. #BuildThatWall
115,0.0,1.0,0.6325905,walk a mile in my shoes bitch i cant even walk a mile in my own
118,0.0,1.0,0.93455285,"@user as I recall, wasn't one of Hillary's whoppers that Chelsea was nearby the WTC when it was hit; & she had to run for her life?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder"
120,0.0,1.0,0.9851282,Return the children to pedophiles and human trafficking in most cases OR don't cross border and mommies won't have that issue! #BuildThatWall
121,0.0,1.0,0.97752106,"""Trump On Possible Government Shutdown: """"If It Happens, It Happens"""" | Zero Hedge #ShutItDown @user Your base supports your decision & want the government to #Shutdown or #BuildThatWall !"""
122,0.0,1.0,0.9387549,This is NancyNancy called my pay raise #Crumbs.Nancy doesn't want to fund the #MILITARY.Nancy puts #IllegalAliens rights before citizen rights.Nancy wants to house the illegals before our homeless #veterans Don't be a Nancy.@Maga4Justice #Trump#WednesdayWisdom #MAGA
126,1.0,0.0,0.35935038,It's getting worse every single day! #StopImmigration #CloseTheBorders #NoMoreImmigrantsHere #StandUpForYourWesternValues
130,0.0,1.0,0.9746131,@user #EndDACA Only AMERICANS should vote for elected officials!!! Not dead or illegal people. But then how would you get any votes! #ENDDEMOCRATS
131,0.0,1.0,0.9555022,"Bitch you ain't gotta call my phone, matter fact all you hoes can leave me alone!! 💯"
132,1.0,0.0,0.30641884,Bitch idc when Ima see you hoe!!!
135,1.0,0.0,0.0061600204,@user Bitch you gay hoe
136,0.0,1.0,0.97593236,"Message Sent, Sleep Cells Activated, The Plan Is Now Active - Episode 1659b #WWG1WGA #AmericaFirst #ThesePeopleAreEVIL #BuildTheWALL #NoDACA #GreatAwakening #PedoGate #PizzaGateIsREAL #MKUltra #CorruptCIA #ObamaGate #ThesePeopleAreSick #SRA #QAlert"
137,0.0,1.0,0.9729168,@user @user Like he ever kept out any threats. He's lying as usual. #BuildThatWall
148,0.0,1.0,0.9727886,BITCH HOLD UP try putting yourself in her shoes you wouldnt even know what to do and how to react
149,0.0,1.0,0.96652395,"I am thrilled to see @user following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare"
155,0.0,1.0,0.9642454,Silly Killary WANNABE !! And @user numbers JUST keep CLIMBING !! #MAGA#MASA#BuildThatWall #BuildTheFuture
157,0.0,1.0,0.94327694,#Florence: Maybe we should be thinking #BuildThatWall along our EASTERN border.
160,0.0,1.0,0.8607858,"Bitch how is you gonna claim to be a ""real"" nigga, yet still on that hoe shit? I'm not understanding the math, i'm ????"
163,1.0,0.0,0.009049751,🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
164,1.0,0.0,0.04144742,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
174,0.0,1.0,0.9321576,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
175,0.0,1.0,0.9471694,Whoever the last bitch you was fucking with tell her it's over 😝
179,1.0,0.0,0.498527,"@user @user @user We must stop importing refugee terrorists, we should never play Russian roulette with lives of British citizens. #westminster #parsonsgreen #carolinelucas #refugeesnotwelcome"
180,0.0,1.0,0.9722387,MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !
182,0.0,1.0,0.9732911,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
183,0.0,1.0,0.9742775,Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall
184,1.0,0.0,0.41491866,@user Bitch fuck you hoe !
186,1.0,0.0,0.08449799,Your base is NOT Happy about this @user @user @user ! We want answers and we want this to STOP! #StopImmigration #NoRefugees
187,1.0,0.0,0.07781948,@user @user 10 in rapefugee years is usually 22 in German.
192,1.0,0.0,0.41798043,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
196,0.0,1.0,0.87638646,Forgot all about that huh Obuma?@BarackObama #BuildThatWall
205,0.0,1.0,0.7911627,"@user niggas be eating sleep for dinner cause he feeding a bitch that ain’t letting him in the same vicinity as the box, smh"
207,0.0,1.0,0.94719636,@user @user When we say #BuildThatWall at this is how @user respond!#RETWEET
209,0.0,1.0,0.9209739,Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww
212,0.0,1.0,0.9825576,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
214,1.0,0.0,0.042360857,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
218,0.0,1.0,0.9692917,@user @user @user This is a pretty sight #BuildThatWall
221,1.0,0.0,0.005144187,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
223,0.0,1.0,0.9767237,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL
229,1.0,0.0,0.2557346,Bitch I'm the man. Hoe I'm the man. You know I'm the man.
230,1.0,0.0,1.5706377e-05,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery
231,0.0,1.0,0.97472227,Exactly Vote. #WalkAway #ConfirmJudgeKavanaugh #Conservatives #IRS #Military #DrainTheSwamp #Russiagate #FreeSpeech #IranianPeople #BackTheBlue #Benghazi #BrettKavanaugh #BuildThatWall #MAGA #Trump2020 #Patriots #tcot #TrumpSupporters #TrumpTrain
233,0.0,1.0,0.72087514,First time I got my eyebrows done was like two weeks ago and ever since then I feel like a whole new bitch
234,0.0,1.0,0.5121447,"@user @user @user You stand with @user because you don't pay taxes, especially not in Maryland. #NoDACA"
236,1.0,0.0,0.22293192,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
238,0.0,1.0,0.9676806,In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive
240,0.0,1.0,0.953867,Were helping you build that wallWere helpful like that#lockhimup#buildthatwall
248,0.0,1.0,0.929502,"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes"
250,1.0,0.0,1.2581303e-05,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
252,0.0,1.0,0.97161657,Slave Labor is all around us but is ignored and called something else. Fight to remove it and human trafficking too. Paying someone low wages under the threat of turning them into ICE is treating them as your slaves. #BuildTheWall #BuildThatWall
253,0.0,1.0,0.97105557,But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
257,0.0,1.0,0.8564017,Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:
262,1.0,0.0,0.060588077,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user
265,0.0,1.0,0.95211995,@user 😂😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch
266,0.0,1.0,0.81252974,@user @user Hoe bitch everyone has had your ugly ass . And everyone has left because how you act . You…
278,0.0,1.0,0.6674889,The shoes are cheap they 70 but the website that sells and ships to me is selling them for like 139 so I’m just like BITCH
280,0.0,1.0,0.97388816,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
290,1.0,0.0,0.0010338726,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
292,0.0,1.0,0.9823391,@user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
293,0.0,1.0,0.95202583,THE WALL: House Dems BEG Secretary Mattis to BAIL on $450m Border Wall Project #BuildThatWall
297,0.0,1.0,0.97786236,Coulter: Liberals Never Sleep (And Neither Does Jeff Sessions) | Breitbart via @user @user is the only person in DC serious about immigration reform. #BuildTheWallNow @user @user We want our wall and #EndDaca
302,1.0,0.0,0.38751307,Fanna start traveling bitch. Haha you hoes can't do that 🤗
304,0.0,1.0,0.95127344,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
305,0.0,1.0,0.83216894,@user BITCH I'M TRYING TO SEARCH YOUR ACCOUNT THIS MORNING BUT IT SAYS USER NOT FOUND ARE YOU DEACTIVATING THEN REACTIVATE AGAIN???
308,1.0,0.0,0.06189474,@user Send them all back! #NoMoreRefugees
309,1.0,0.0,0.23318292,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
310,0.0,1.0,0.9475574,"If the shoes fits, lace that bitch up & wear it."
311,0.0,1.0,0.9807961,"This is our 1st amendment right being abuse, this is USA, please Mr President stop the censorship by social media today @user @user #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now"
312,0.0,1.0,0.98004854,#Repost trump_mania (get_repost)#Nike #NFL #KeepAmericaGreat #KAG #KeepAmericaGreat2020 #trump #trumpeffect #buildthatwall #mikepence #conservative #republican #2a #pewpew #america
313,0.0,1.0,0.90572536,"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before #DemocratsAreDangerous #BuildThatWall"
315,1.0,0.0,0.06518254,@user Yes bitch lets go
320,0.0,1.0,0.90720993,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
321,1.0,0.0,0.0016274985,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
322,1.0,0.0,0.20452437,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @user
326,0.0,1.0,0.95327693,PREACH! @user Nails it (May Contain Strong Language) RT if UAgree The #WalkAway #Woke #Movement will bring the Democrat Party DOWN! #AmericansFirst #BuildThatWall #ThursdayThoughts #FlashbackFriday #SaturdayMorning #SundayFunday #MagaParty
328,1.0,0.0,0.0039535216,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read"
329,1.0,0.0,0.022177696,"stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper"
333,0.0,1.0,0.70755297,"@user @user @user @user @user @user @user @user @user Where Hillary is president, autistikas are real hate crimes, and there is no rapefugee crisis in Europe."
335,0.0,1.0,0.97783536,@user NotF'nLikely#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter
336,0.0,1.0,0.9472228,@user @user I love it! Do it! #BuildThatWall
337,0.0,1.0,0.9816442,@user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
339,1.0,0.0,7.781728e-05,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂
341,0.0,1.0,0.6287321,"Can we NOW discuss what @user @user @user were doing under Obama bc it looks like the country got increasingly more dangerous with every #IllegalImmigrant and unvetted 3rd World ""refugee"" he imported."
342,1.0,0.0,9.618951e-05,@user @user Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch
344,1.0,0.0,0.33173975,@user @user U a bitch
345,0.0,1.0,0.9805669,Good Morning Patriots xx Let everything we do be done with them in mind.#WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut #REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake
346,0.0,1.0,0.92061895,@user @user @user thanks for allowing violent foreign men to walk among us & threaten us because of @user law/court system favours them over decent law abiding people. Civil war is looming in this country as you do nothing to help or protect the people. #SendThemBack
348,0.0,1.0,0.9652723,@user @user #Stauber just might have my Vote #MN08 but I Wish he would favor a Reduction in Legal Immigration and #EndChainMigration Like Pres #Trump wants #mngop #gop #usatoday
350,0.0,1.0,0.9668804,Liberals FURIOUS over this Trump promiseGood#DeportThemAll now & #BuildThatWall
353,0.0,1.0,0.9485598,@user its Time to Enforce the Public Charge #Immigration laws! U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising
355,1.0,0.0,0.0055781365,"""@ceraldi_carleen I am sure he lied about it on his application. They need to deport him like they're doing to all naturalized citizens who """"lied"""" on the apps. #sendthemback"""
357,0.0,1.0,0.9828137,@user @user Awesome Sir.. the use of this social media platform will allow our story to get out there.. #BuildThatWall
358,0.0,1.0,0.9829965,Terribly disturbing. This is just 25 minutes in just one location where there's a continuous stream of illegals entering our country. #BuildThatWall
362,0.0,1.0,0.90732414,If a guy gets out of a relationship and he fuckin a new bitch the next day then yall saying he a hoe??? Smfh
365,1.0,0.0,0.38264972,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user
371,0.0,1.0,0.593912,@user God forbid we use the actual legal term instead of made up PC terms the left try to shove down our throats. #IllegalAliens
372,0.0,1.0,0.9717181,FEMA Official says the report is Fake news. #BuildThatWall
374,0.0,1.0,0.88560593,@user You're a hoe bitch
375,0.0,1.0,0.9757917,@user don't stop believin #Trumpbots #BuildThatWall 852
379,1.0,0.0,3.004161e-05,@user Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit
380,0.0,1.0,0.97356164,@user #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!
383,0.0,1.0,0.7886174,@user bitch ass Ronnie nigga suck my dick bitch give me my vc hoe ass bitch don't play with me like this nigga I'll kill you bitch
386,1.0,0.0,0.016958937,Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it
387,0.0,1.0,0.8580289,#FactCheck true #TuesdayThoughts #WalkAwayFromDemocrats #WakeUpAmerica #VoteDemsOut #RedWaveRising2018 #BuildTheWall #StopTheInvasion #ProtectOurChildren #NoAmnesty #EndSanctuaryCities #NoDACA #EndChainMigration #FixTheLaws #EndVisaLottery #Congress
389,0.0,1.0,0.94770706,HER RESTING BITCH FACE IS GOALS ❤️@WhoreOfThe80s❤️
394,1.0,0.0,0.37863538,you say you breaking bitch? where ya hoe at?
397,0.0,1.0,0.9743323,"I support ICE, thats why Ill be voting Republican come November. #BuildThatWall #VoterRed2018"
398,0.0,1.0,0.98030937,@user has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @user
400,0.0,1.0,0.98063916,"@user @user Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA"
401,1.0,0.0,0.22995551,this bitch @user is a hoe. u wanna fuck my best friends boy multiple times when you know they're dating cause youre a crusty ass bitch
402,1.0,0.0,0.31585252,um who are you is probably the most dumb bitch response from a spoiled whore you could get.
406,1.0,0.0,0.05218665,"Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch."
408,0.0,1.0,0.9617547,"@user Making America Awesome Again, #BuildThatWall."
410,0.0,1.0,0.98107564,Anchor Baby Suspected Of Murdering Nursing Student Has Fled To Nicaragua via @user #EndSanctuaryCities #EndIllegalBirthrightCitizenship#EndDaca #NoAmnesty #KeepAmericansSafe
416,0.0,1.0,0.9454407,"@user @user 1) #EndHealthcareCartel, 2) #EndDACA, 3) Abolish #IranDeal, 4) #EndNAFTA, 5) #BuildTheWall, 6) #FairTax, 7) #DrainTheSwamp, 8) #FairTrade, 9) #BanIslam, 10) #LockHerUp, 11) #EndSanctuaryCities, & 12) #EndCorporateWelfare. #USA"
417,0.0,1.0,0.9605896,@user Feelgood story. Love hearing this. #BuildThatWall.
419,0.0,1.0,0.93141973,"If you have a bitch, don't text me. Don't try to flirt with me. Respect your hoe. I should not have to be the one defending this thot."
424,0.0,1.0,0.8545352,@user bitch do it look like WE play ?!
430,1.0,0.0,0.01112752,i ain't treatin or spoilin no bitch unless she da main main got me fucked up haha who u think u foolin ? let hoes cash you out pimp
432,0.0,1.0,0.9831541,@user @user @user let's go all the way #Trumptrain #BuildThatWall 389
436,1.0,0.0,0.0044187894,"@user Im trippin ? 😁 man bitch if you keep my fucking name out yo mouth dumb ass lil hoe , i understand y…"
438,1.0,0.0,0.48443934,@user @user #BanMuslims #BanIslam #SendThemBack to their shitholes!! #CloseTheBorders
439,1.0,0.0,0.026318474,Like u wanna claim that you aren't racist but bitch what you're saying and retweeting how Tf is that not Racist u dumb whore
445,0.0,1.0,0.9463363,And on and it goes. #BUILDTHATWALL
446,0.0,1.0,0.8757694,There is NO #WhiteGenocide in South Africa. You may want to investigate the #CheapLabour and #IllegalImmigration angle for farm murders. @user is the new AWB.#FactsMatterThe FACTS about Land Expropriation
449,0.0,1.0,0.8484797,Whoever cut down the rope swing is a bitch
450,0.0,1.0,0.9797126,"PRESIDENT TRUMP: We have TWO options. We have #Military, we have #HomelandSecurity.#BuildThatWall @user"
451,0.0,1.0,0.81733114,@user I hope you are not offering them a choice. To hell with the #Tories #SendThemHome
454,0.0,1.0,0.95094335,#BuildTheWall #TravelBan make it permanent! #NoWelfareForIllegals #NoDACA #Deport #WalkAway
455,0.0,1.0,0.9618154,#ConfirmKavanaugh#Democrats will thrash and scream no matter what @user does. #RINOS stop #obstructing Let's fulfill #MAGA agenda!#BuildThatWall#NoSanctuary#DrainTheSwamp#AmericaFirst#ConfirmJudgeKavanaugh#DemocratsHateAmerica#WalkAway#VoteRedToSaveAmerica
456,0.0,1.0,0.9416484,First thing they say is that you a hoe . Bitch where...
458,1.0,0.0,0.17516111,Fucking cunt ass bitches!
459,1.0,0.0,0.045382906,@user @user @user *syrian rapefugee
462,0.0,1.0,0.6142296,This dude over here harassing my life again- as if he's apart of it. Shut the hell up little Bitch. Re open my twitter whore page you made
463,0.0,1.0,0.96787906,@user in 1980 Texas was 70% White today (After #Regan's #Amnesty which Flipped CA BLUE & got us 20Million Illegals) it's barely 48% & 7 of the 15 fastest-growing large cities between July 2016 & July 2017 were located in Texas #NoDACA NO #DACA because it means PERPETUAL #OpenBorders
464,0.0,1.0,0.9648546,Scum bag piece of trash. #BUILDTHATWALL
466,0.0,1.0,0.8711372,"@user excellent observations. Let me add:""Don't give advice unless asked.""Oprah, we didn't ask.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #LiberalLogic #LockHerUp"
469,0.0,1.0,0.97541535,"America, here's what you get with Open Border policy which is supported by many Dems/Liberals. Don't believe it? Its happening now in Germany, France & England! Vote to kept America safe this Nov, vote Republican! #BuildThatWall"
470,0.0,1.0,0.9616897,Don't nothing move til I sign you hoes mightiest well be my side bitch 😍😘💸💰
471,1.0,0.0,0.057511304,@user @user FUCK U TOO BITCH CUNT
473,0.0,1.0,0.9813014,The Ratings for the #NFLKickoff were as flat as #TomBrady's Balls!Help #BuildThatWall!Support our efforts!Order Bricks @ now to avoid the Christmas Rush!
