Index,True_Label,Predicted_Label,Probability,Text
164,1.0,0.0,0.2147073,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
166,1.0,0.0,0.46879897,@user 😂😂😂 these hoes trying to link and fight I might kill you bitch
172,1.0,0.0,0.23442356,Sallie MAE is the most annoying bitch EVER hoe I ain't paying you shxt lol
174,0.0,1.0,0.52604157,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
178,1.0,0.0,0.10219519,"You know Ima get it bitch 💰 until my casket closed⚰️ , I've been chasing paper 💸 nigga you been chasing hoes 😴"
179,1.0,0.0,0.2962639,"@user @user @user We must stop importing refugee terrorists, we should never play Russian roulette with lives of British citizens. #westminster #parsonsgreen #carolinelucas #refugeesnotwelcome"
180,0.0,1.0,0.614452,MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !
182,0.0,1.0,0.6885745,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
186,1.0,0.0,0.24222052,Your base is NOT Happy about this @user @user @user ! We want answers and we want this to STOP! #StopImmigration #NoRefugees
187,1.0,0.0,0.16435182,@user @user 10 in rapefugee years is usually 22 in German.
189,1.0,0.0,0.47412896,That you have talking your noise on social media or when I'm in the house now because I beat your bitch ass up and kill you hoe
191,1.0,0.0,0.35129637,@user @user Im here hoe. Is someone bothering you hoe? Just bitch slap them.
192,1.0,0.0,0.374522,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
195,1.0,0.0,0.45947453,Whoever just unfollowed me you a bitch
197,1.0,0.0,0.4043012,A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂
198,1.0,0.0,0.4454767,@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain
202,1.0,0.0,0.40156052,"she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat"
204,1.0,0.0,0.26013142,"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens"
209,0.0,1.0,0.53980976,Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww
212,0.0,1.0,0.6967312,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
214,1.0,0.0,0.22331105,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
216,1.0,0.0,0.4005031,Rapefugees should be fucking shot.
218,0.0,1.0,0.6372301,@user @user @user This is a pretty sight #BuildThatWall
221,1.0,0.0,0.23841004,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
223,0.0,1.0,0.54872906,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL
229,1.0,0.0,0.45747048,Bitch I'm the man. Hoe I'm the man. You know I'm the man.
230,1.0,0.0,0.09525716,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery
232,1.0,0.0,0.24213655,Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES
236,1.0,0.0,0.1031013,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
237,1.0,0.0,0.4689182,No sympathy if you cant come here legally you're not welcome. #DeportThemAll
240,0.0,1.0,0.58298755,Were helping you build that wallWere helpful like that#lockhimup#buildthatwall
242,1.0,0.0,0.3858583,Absolute state of that cunt that just served me in Dunne's. Ignorant bitch
243,0.0,1.0,0.56533056,@user My bitch brother.
245,1.0,0.0,0.17133848,"#SendThemHome #NoDACA #TheyAreReturning To Their Home Countries Educated, Healthy & MultiLingual"
248,0.0,1.0,0.568409,"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes"
249,1.0,0.0,0.45420754,Why do HOES tweet about other hoes? 👎 bitch you're ran through
250,1.0,0.0,0.15888833,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
251,1.0,0.0,0.45654136,@user @user ur a bitch ur fake as fuck im done with yo hoe ass all u YouTubers r the same self centered bitches 💯👎💩
252,0.0,1.0,0.5507952,Slave Labor is all around us but is ignored and called something else. Fight to remove it and human trafficking too. Paying someone low wages under the threat of turning them into ICE is treating them as your slaves. #BuildTheWall #BuildThatWall
253,0.0,1.0,0.505815,But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
257,0.0,1.0,0.5639326,Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:
262,1.0,0.0,0.24613455,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user
265,0.0,1.0,0.52696174,@user 😂😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch
269,1.0,0.0,0.4354233,@user Should Move to Deport Immigrants on Welfare as Public Charges We Dont Owe them Our Tax Dollars #RedNationRising #Trump #MAGA #SendThemBack via @user
271,1.0,0.0,0.38895282,This Should Make Every American Called SenatorsTell Them Build The Dam WallNo Chain Migration/Visa Lottery & No Amnesty! Corrupt Democrats Can't WinWith Hard Working Americans Because They Are #WalkAway From Lies!#MAGA #NoDACA
280,0.0,1.0,0.64758396,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
281,1.0,0.0,0.45165148,I Agree@realDonaldTrump It's Imperative To Start Deportation On These People - #DeportThemAll They Do Not Belong Here; Also #FireSesssions Get Rid Of #ArrogantRosenstein
286,1.0,0.0,0.49699232,All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?
287,1.0,0.0,0.17326152,The Last Refuge has a fantastic collection of reports on a business model that profits from illegal immigration. #UniParty #RobbingUsBlind #EndChainMigration#tcot #ccot #pjnet #qanon
290,1.0,0.0,0.20011102,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
292,0.0,1.0,0.503364,@user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
294,1.0,0.0,0.49020478,"I think this proves we no longer need anymore immigration from Mexico, we have succeeded in surpassing them at their own cuisine. Which I was led to believe is the only thing that #DiversityIsOurStrength actually means. #DeportThemAll #BuildTheWall"
295,1.0,0.0,0.41183007,This is her 6th kid with a man (husband or boyfriend?) wanted for murder. Another kid paid for by American taxpayers. Thank you ICE please detain more of these criminals #sendthemback @user @user @user
300,1.0,0.0,0.29267222,Bitch you better bite that tongue before I rip it off hoe😂
302,1.0,0.0,0.3190741,Fanna start traveling bitch. Haha you hoes can't do that 🤗
304,0.0,1.0,0.61972314,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
307,1.0,0.0,0.43679056,@user @user USA NEEDS TO WAKE UP!#NoRefugees#NoMigrants #NoChainMigration#NoDACA#NoImmigrants#NoOrphans
308,1.0,0.0,0.24017465,@user Send them all back! #NoMoreRefugees
309,1.0,0.0,0.2099427,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
310,0.0,1.0,0.55832,"If the shoes fits, lace that bitch up & wear it."
312,0.0,1.0,0.5550341,#Repost trump_mania (get_repost)#Nike #NFL #KeepAmericaGreat #KAG #KeepAmericaGreat2020 #trump #trumpeffect #buildthatwall #mikepence #conservative #republican #2a #pewpew #america
315,1.0,0.0,0.49413496,@user Yes bitch lets go
317,1.0,0.0,0.39139742,Sweden needs to clean house. Who cares what people say or think. There are getting destroyed just to show tolerance. #sendthemback
320,0.0,1.0,0.57262266,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
321,1.0,0.0,0.35456836,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
322,1.0,0.0,0.18969463,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @user
324,1.0,0.0,0.30373037,"""#Children and #Women Are No Longer Safe Where There many """"#asylum"""" seekers, #IllegalAliens, or just #MassImmigration. The Nations of #Europe need to #BuildTheWall and fix #immigration LAWS NOW."""
326,0.0,1.0,0.5303466,PREACH! @user Nails it (May Contain Strong Language) RT if UAgree The #WalkAway #Woke #Movement will bring the Democrat Party DOWN! #AmericansFirst #BuildThatWall #ThursdayThoughts #FlashbackFriday #SaturdayMorning #SundayFunday #MagaParty
327,1.0,0.0,0.42889106,"bitch please stop calling me candy mouth , fucking whore"
328,1.0,0.0,0.40409374,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read"
329,1.0,0.0,0.2718749,"stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper"
331,1.0,0.0,0.35369152,Angry Entitled Islamic Migrants Attack Taxpayer Anti-Immigrant Party Member at Swedish Rally Muslim Mob Chases Swedes in their Own County. #Multiculturalism #failure #Sverige #Sweden #DeportThemAll #borderbrawl #gohomebabel
334,1.0,0.0,0.38359934,"#BuildThatWall Go around them. The money is already in the Pentagon and DHS, It's what our military did for decades, if not more than a century of erecting forts and walls to defend the country, and it's a valid response to an invasion."
336,0.0,1.0,0.661053,@user @user I love it! Do it! #BuildThatWall
339,1.0,0.0,0.053492136,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂
340,1.0,0.0,0.48167926,"When you gotta break check a little teenage bitch at 7am, already. Learn to drive hoe"
342,1.0,0.0,0.24543841,@user @user Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch
343,1.0,0.0,0.45659494,Thank You #ICE !! #BuildThatWall !
344,1.0,0.0,0.43264726,@user @user U a bitch
345,0.0,1.0,0.6135681,Good Morning Patriots xx Let everything we do be done with them in mind.#WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut #REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake
350,0.0,1.0,0.52839035,Liberals FURIOUS over this Trump promiseGood#DeportThemAll now & #BuildThatWall
352,1.0,0.0,0.32793662,HOW MANY DACA HAVE BEEN ARRESTED FOR SMUGGLING PEOPLE OVER THE BORDER?#NoDACA #nohr392 #noh4ead #NoAmnesty
355,1.0,0.0,0.3145242,"""@ceraldi_carleen I am sure he lied about it on his application. They need to deport him like they're doing to all naturalized citizens who """"lied"""" on the apps. #sendthemback"""
357,0.0,1.0,0.56955636,@user @user Awesome Sir.. the use of this social media platform will allow our story to get out there.. #BuildThatWall
358,0.0,1.0,0.6688636,Terribly disturbing. This is just 25 minutes in just one location where there's a continuous stream of illegals entering our country. #BuildThatWall
360,1.0,0.0,0.4716903,To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃
361,1.0,0.0,0.29820028,THE OTHER INVASION: According to Homeland Security Stats More than 600K Aliens overstayed U.S. Visas in 2017!! #Deport #ICE #SendThemHome
365,1.0,0.0,0.16808647,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user
368,1.0,0.0,0.362116,"""@debbie1ala @user @user 100% agreed. These are illegal aliens, not immigrants. Boat people are a sugar-coated way of putting it. It scares me that many Australians on Twitter still think its okay for these """"immigrants"""" to just turn up. #sendthemback"""
370,1.0,0.0,0.21495213,#DEMS are using #Muslims & #BlackLivesMatter (aka militant #NationOFislam extremist) & #NFL as insurgents in their #Communist REVOLUTION: FACT=HALF of USA Total Muslim Population immigrated under #OBAMA=#NoDACA NO #DACA #Amnesty No #DacaDEAL #BoycottNFL
373,1.0,0.0,0.37821126,"@user @user #Germany @user @user here is a nice Rapefugee telling everyone how much he loves his new house, car, 3k euros, and all the white women he can have in germany."
375,0.0,1.0,0.5694692,@user don't stop believin #Trumpbots #BuildThatWall 852
379,1.0,0.0,0.19815335,@user Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit
380,0.0,1.0,0.67945933,@user #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!
382,1.0,0.0,0.4167074,Wow bitch!!! Why don't you worry about your own damn self. At least she isn't the hoe that you are! Sure her day will be great w/out u in it
385,1.0,0.0,0.49991247,@user Mannn shut your bitch ass up.. your hoe ass was rooting for George Zimmerman murdering ass.. Fuck you
386,1.0,0.0,0.4762291,Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it
387,0.0,1.0,0.5577996,#FactCheck true #TuesdayThoughts #WalkAwayFromDemocrats #WakeUpAmerica #VoteDemsOut #RedWaveRising2018 #BuildTheWall #StopTheInvasion #ProtectOurChildren #NoAmnesty #EndSanctuaryCities #NoDACA #EndChainMigration #FixTheLaws #EndVisaLottery #Congress
388,1.0,0.0,0.38929948,"@user If deficits matter, @user then #StopImmigration. @user immigrants are fiscal debtors x *three gens*.If deficits matter, Stuart, #SendThemBack & #BuildTheWall. @user scores DACA x 10 yrs costing $26 bil.Cant stop immig? OK, then. STFU on deficits."
390,1.0,0.0,0.3153827,🙄🙄 just @ me bitch. please. i like telling hoes like you bout theyself. 💯
394,1.0,0.0,0.38354152,you say you breaking bitch? where ya hoe at?
398,0.0,1.0,0.61065286,@user has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @user
400,0.0,1.0,0.6384712,"@user @user Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA"
402,1.0,0.0,0.33608842,um who are you is probably the most dumb bitch response from a spoiled whore you could get.
404,1.0,0.0,0.15871294,in 1980 when TX was 70% White who would have imagined that today(under 48% white)the MOST POPULAR TX SURNAME is Garcia or Martinez? it's a Mexican INVASION NOT #immigration =it's time to REMEMBER THE ALAMO! #NoDACA NO #DacaDEAL #Amnesty means #OpenBorders
405,1.0,0.0,0.2942531,"""Germany: Doctor Stabbed to Death in His Own Surgery by Somali """"Asylum Seeker"""" Migrant, His 10-Year-Old Daughter Forced to Watch #BuildThatWall #BuildTheWall #ImmigrationReform #Immigration #Germany"""
406,1.0,0.0,0.35187912,"Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch."
408,0.0,1.0,0.6853389,"@user Making America Awesome Again, #BuildThatWall."
417,0.0,1.0,0.60803217,@user Feelgood story. Love hearing this. #BuildThatWall.
423,1.0,0.0,0.426436,You one of them who take pictures of his legs at the beach basic bitch hoein
424,0.0,1.0,0.5704612,@user bitch do it look like WE play ?!
428,1.0,0.0,0.3657431,#GetThemOut it's an attempt at an #IslamicCaliphate. #SendThemBack as they are #ForeignInvaders seeking #CulturalReplacement.Ask your MPs why they support #Islam when #IslamIsIncompatible with #WesternValues. Just ask #TommyRobinson and @user about #MuslimRapeGangs
430,1.0,0.0,0.19534409,i ain't treatin or spoilin no bitch unless she da main main got me fucked up haha who u think u foolin ? let hoes cash you out pimp
432,0.0,1.0,0.54202056,@user @user @user let's go all the way #Trumptrain #BuildThatWall 389
436,1.0,0.0,0.1951855,"@user Im trippin ? 😁 man bitch if you keep my fucking name out yo mouth dumb ass lil hoe , i understand y…"
438,1.0,0.0,0.49483657,@user @user #BanMuslims #BanIslam #SendThemBack to their shitholes!! #CloseTheBorders
