Index,True_Label,Predicted_Label,Probability,Text
49,0.0,1.0,0.99569124,"You dont have to be an idiot to figure it out that Democrats are destroying America.Obama, Hillary and the democratic leaders are all traitors!#DemocratsKill #SocialismSucks #EndDACA #EndChainMigration #DemocratsLie"
50,0.0,1.0,0.9955896,#BUILDthatWALL #MAGA #KAG#Trump: I could use #MILITARY to build my #WALL if Congress plays tough via @user
52,0.0,1.0,0.9927395,Karmas a bitch hoe & on my momma you gon get yours.
55,0.0,1.0,0.9959038,Complicit?! Complacent?!@ABC @user @user @user @user @user @user @user #FakeNews #FakeJournalists#BuildThatWall #DeportThemAll#NeverVoteDemocratAgain
59,0.0,1.0,0.99549377,#BuildThatWall Put Money Where Your Mouth Is Sir. They Pour In.
65,0.0,1.0,0.9494893,"Lil' bitch! You can't fuck with me if you wanted to! These is cheap, these is Walmart shoes! 😂😂😂"
69,0.0,1.0,0.9918984,"Money isn't everything , But everything needs Money...    Sike money everywhere bitch fuck all you haters, hoes and fake ass ""friends""."
70,0.0,1.0,0.9958311,"@user YUP!!If you said nothing while Obama caged kids, you have no room to complain now. Maybe you should focus your ire on the criminals creating the problem instead of the LEOs enforcing the law.#BuildThatWall"
73,0.0,1.0,0.9959829,@user @user @user @user @user @user #BuildTheWallNow @user @user BEFORE the Midterm elections #BuildTheDamnWall #EndChainMigration #MandateEverify #NoAmnesty #KeepPheonixPromise National Security
75,0.0,1.0,0.99600214,This is worth a read! @user @user #LiberalismIsAMentalDisorder #VoteRepublican2018 #VoteDemsOut #VoteRed #TrumpDerangementSyndrome #Trump2020 #MAGA2018 #MAGA2018 #BuildThatWall
83,0.0,1.0,0.99571747,"@user Seriously, PM me, we patriots can to this. I've got the time and willingness to do it. #BuildThatWall"
87,0.0,1.0,0.9920225,"@user Fuck your bitch ass. Soft ass muhfugga. LBJ going to LAL next year anyway, hoe."
88,0.0,1.0,0.98999923,@user Listen to @user as she insists that legal and illegal immigrants are taking jobs and resources from #NativeAmerican s. #StopImmigration of #white Europeans! They are destroying America with guns and diseases.
90,0.0,1.0,0.8570911,Niggas bitch about women because they not used to getting women.
92,0.0,1.0,0.9597777,"@user Uh, well- Too Bad. #IllegalAliens #ImaginaryRules #Snowflake #Snowjob #BuildKatesWall"
93,0.0,1.0,0.99562114,Lots of Proud Veterans would lend a hand as well! #BuildThatWall
98,0.0,1.0,0.9920312,@user look at you.. all of a sudden.... bitch I'm about to burn your fucking jersey hoe. 😂
99,0.0,1.0,0.9958377,Minnesota ! Meet conservative Dave Hughes running for congress in November! Please come out & vote for him & help work for true conservative change! Tax CutsStop funding for sanctuary cities! Endorsed by @user Improvement in farming #BuildThatWall #RedNovember
102,0.0,1.0,0.9955811,@user @user #BuildThatWall already
103,0.0,1.0,0.9956975,"@user @user is right, #DoWhatWeSaid! #BuildThatWall"
107,0.0,1.0,0.9956862,"@user Perhaps, Cali will surprise everyone very soon. #BUILDTHATWALL and #Immigration are the #1 issues On Americans Minds Today??"
109,0.0,1.0,0.9034396,@user The left can no longer be trusted. #LiberalismIsAMentalDisorder #GodBlessICE #MAGA #AmericaFirst #SendThemBack #BuildTheWall #DrainTheSwamp #walkaway @user
110,0.0,1.0,0.9911308,"If I don't greet you by saying ""hey hoe"" or ""hey bitch"" chances are I don't like you"
113,0.0,1.0,0.99570316,@user @user I'm beginning to think Ann's right on this one too. Just focus on THE WALL. #BuildThatWall
115,0.0,1.0,0.9744912,walk a mile in my shoes bitch i cant even walk a mile in my own
118,0.0,1.0,0.99582493,"@user as I recall, wasn't one of Hillary's whoppers that Chelsea was nearby the WTC when it was hit; & she had to run for her life?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder"
120,0.0,1.0,0.9959038,Return the children to pedophiles and human trafficking in most cases OR don't cross border and mommies won't have that issue! #BuildThatWall
121,0.0,1.0,0.9959281,"""Trump On Possible Government Shutdown: """"If It Happens, It Happens"""" | Zero Hedge #ShutItDown @user Your base supports your decision & want the government to #Shutdown or #BuildThatWall !"""
122,0.0,1.0,0.993469,This is NancyNancy called my pay raise #Crumbs.Nancy doesn't want to fund the #MILITARY.Nancy puts #IllegalAliens rights before citizen rights.Nancy wants to house the illegals before our homeless #veterans Don't be a Nancy.@Maga4Justice #Trump#WednesdayWisdom #MAGA
123,0.0,1.0,0.9955056,@user Im a Texan but Im rooting for to win. Saw you @user this morning and was very impressed with your credentials and your service to our great country! Wish I could cast a vote for you. Best of luck! #MAGA #KAGA #BuildThatWall
124,0.0,1.0,0.9554072,"""In the end, according to United States LAW, 8 U.S. Code 1325 - Improper entry by alienthey ARE considered """"illegal aliens"""". YOU don't get to change our laws or vernacular because it hurts YOUR feelings. You don't know @user"
127,0.0,1.0,0.83044565,@user It shows that the #DysfunctionalPartyDuopoly is not now nor ever has been predisposed to implement an effective program to #StopTheInvasion. #repX #invasionUSA @user #SealTheBorder
130,0.0,1.0,0.9950978,@user #EndDACA Only AMERICANS should vote for elected officials!!! Not dead or illegal people. But then how would you get any votes! #ENDDEMOCRATS
131,0.0,1.0,0.99356574,"Bitch you ain't gotta call my phone, matter fact all you hoes can leave me alone!! 💯"
136,0.0,1.0,0.99606943,"Message Sent, Sleep Cells Activated, The Plan Is Now Active - Episode 1659b #WWG1WGA #AmericaFirst #ThesePeopleAreEVIL #BuildTheWALL #NoDACA #GreatAwakening #PedoGate #PizzaGateIsREAL #MKUltra #CorruptCIA #ObamaGate #ThesePeopleAreSick #SRA #QAlert"
137,0.0,1.0,0.9955159,@user @user Like he ever kept out any threats. He's lying as usual. #BuildThatWall
148,0.0,1.0,0.9935104,BITCH HOLD UP try putting yourself in her shoes you wouldnt even know what to do and how to react
149,0.0,1.0,0.9957391,"I am thrilled to see @user following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare"
151,0.0,1.0,0.67485553,@user Be sure to watch the video.  I am sure being called a lying bitch after being raped feels good to the…
155,0.0,1.0,0.9957171,Silly Killary WANNABE !! And @user numbers JUST keep CLIMBING !! #MAGA#MASA#BuildThatWall #BuildTheFuture
157,0.0,1.0,0.9954882,#Florence: Maybe we should be thinking #BuildThatWall along our EASTERN border.
158,0.0,1.0,0.9718131,"@user But wait, why just the other day Min. of Border Security/ Org Crime, aka: William Sterling ""Bill"" Blair, assured #Canadians the #RCMP are doing a ""TREMENDOUS"" job with respect to screening all ILLEGALS entering the border, FRANK SAY IT AIN'T SO! #sendthemback #cdnpoli #Canada"
160,0.0,1.0,0.9918251,"Bitch how is you gonna claim to be a ""real"" nigga, yet still on that hoe shit? I'm not understanding the math, i'm ????"
162,0.0,1.0,0.97396314,@user @user Yet the @user will put these new voters in hotels but those homeless people continue to live on streets or shelters.Dont get me started on how bad they treat the veterans. @user #sendthemhome
165,0.0,1.0,0.9242245,@user Perro stop acting like I don't always chop u up Bitch
169,0.0,1.0,0.86868197,@user 😂😂😂😂😂😂😂 life's a bitch
173,0.0,1.0,0.8865433,"howls moving castle   -this whole movies is cute  -Sophie is THAT bitch, sweet af  -8/10"
174,0.0,1.0,0.991687,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
175,0.0,1.0,0.98909783,Whoever the last bitch you was fucking with tell her it's over 😝
177,0.0,1.0,0.84573823,"@user The swamp yeah lol ""You from Baltimore bitch"""
180,0.0,1.0,0.9958841,MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !
182,0.0,1.0,0.9959598,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
183,0.0,1.0,0.9955562,Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall
185,0.0,1.0,0.97908187,@user Around my birthday . Bitch you won’t kidnap my ass 😂😂😂
190,0.0,1.0,0.9939349,"Honestly. I know #Twictator wants total control, but to suggest I follow #CrookedHillary No thanks twitgo. If I ever follow that criminal, itll be to celebrate when karma finally bites her in the ass #LockHerUp #TuesdayThoughts #MAGA #Trump #BuildThatWall #KAG2018"
194,0.0,1.0,0.96658295,@user @user @user must be so proud of her little spark of divinity. #WalkAway #LiberalismIsAMentalDisorder #DeportMS13 #StopDACA
196,0.0,1.0,0.9956055,Forgot all about that huh Obuma?@BarackObama #BuildThatWall
201,0.0,1.0,0.98662204,@user Being gay is a fucking superpower embrace it bitch you Betts shut these hoes down #nottodaysatan
203,0.0,1.0,0.99572194,"@user THIS IS FABULOUS! I HOPE THE ACLU IS HOIST BY IT'S OWN PETARD!IT'S IDIOTIC, STUPID, SELF DEFEATING TO SIMPLY STOP APPLYING THE LAW BECAUSE THERE IS A CHILD INVOLVED!NO OTHER US LAW WOULD DO THIS! INSANITY! #NOAMNESTY @user @user #NOASYLUM #nohr392 #deportdaca #nodaca"
205,0.0,1.0,0.9850949,"@user niggas be eating sleep for dinner cause he feeding a bitch that ain’t letting him in the same vicinity as the box, smh"
207,0.0,1.0,0.99554414,@user @user When we say #BuildThatWall at this is how @user respond!#RETWEET
209,0.0,1.0,0.9931473,Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww
212,0.0,1.0,0.9957208,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
218,0.0,1.0,0.99571025,@user @user @user This is a pretty sight #BuildThatWall
220,0.0,1.0,0.92971724,"bye it looks like he's saying ""yeah you better buy these fucking shoes you bitch"" i'm"
222,0.0,1.0,0.8522272,"@user @user Looks like #LeftistsPreferIllegalAliens in Europe as well as in the USA.""Migrant"" has allegedly been using legal loopholes to stay in Germany despite having a staggering 542 criminal investigations against him.#GlobalistAgenda"
223,0.0,1.0,0.99579287,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL
226,0.0,1.0,0.9843353,@user I know bitch you'll love dem hoes dere 😭😍😍
228,0.0,1.0,0.9488934,CANT PEOPLE HAVE NEW FRIENDS?! WHY DO YOU HAVE TO KEEP THOES PEOPLE ALL TO YOURSELF?! TF BITCH!!
231,0.0,1.0,0.9959508,Exactly Vote. #WalkAway #ConfirmJudgeKavanaugh #Conservatives #IRS #Military #DrainTheSwamp #Russiagate #FreeSpeech #IranianPeople #BackTheBlue #Benghazi #BrettKavanaugh #BuildThatWall #MAGA #Trump2020 #Patriots #tcot #TrumpSupporters #TrumpTrain
233,0.0,1.0,0.9602393,First time I got my eyebrows done was like two weeks ago and ever since then I feel like a whole new bitch
234,0.0,1.0,0.9948631,"@user @user @user You stand with @user because you don't pay taxes, especially not in Maryland. #NoDACA"
238,0.0,1.0,0.9959104,In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive
240,0.0,1.0,0.9957646,Were helping you build that wallWere helpful like that#lockhimup#buildthatwall
241,0.0,1.0,0.9168554,@user HAPPY MOTHAFUCKIN BIRTHDAY HOEEEEEEEEE 💖💖💖💖💖💖 I love you so much real Bitch for life 👑
248,0.0,1.0,0.9924402,"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes"
250,1.0,0.0,0.048351366,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
252,0.0,1.0,0.9958332,Slave Labor is all around us but is ignored and called something else. Fight to remove it and human trafficking too. Paying someone low wages under the threat of turning them into ICE is treating them as your slaves. #BuildTheWall #BuildThatWall
253,0.0,1.0,0.99502003,But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
254,0.0,1.0,0.84611547,"@user @user We must remain united & keep our voices heard for 2018 & especially 2020! I mean, just look at the ticket! I follow back all followers! Thanks y'all!#MAGA #KAG2018 #KAG2020 #Veteran #AmericaFirst #NoAmnesty #NoDACA #BuildThatWall #2AShallNotBeInfringed"
255,0.0,1.0,0.88848263,The next person to call me a fat bitch or a fat cunt is getting their fucking teeth knocked down their throat .. I am not the one ‼️😊
257,0.0,1.0,0.99583757,Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:
261,0.0,1.0,0.979067,@user Bitch I ain't got that kinda money
263,0.0,1.0,0.9864553,Karma a bitch nasty hoe
265,0.0,1.0,0.99372333,@user 😂😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch
266,0.0,1.0,0.9803442,@user @user Hoe bitch everyone has had your ugly ass . And everyone has left because how you act . You…
267,0.0,1.0,0.9712782,your home boy your block that you're from boo boo lil hoes you went to school with boo boo bby mama & your new bitch boo boo
272,0.0,1.0,0.7507549,WHAT THE FUCK IS THIS SEASON TRAILER DON'T TELL ME RICK WAS IN A COMA THIS WHOLE TIME BITCH #THEWALKINGDEAD
274,0.0,1.0,0.92887676,Of course life is a bitch. If it was a slut it would be easy
276,0.0,1.0,0.9795833,Idc if I am pregnant you hoes getting creative too this bitch keke called me Winnie the Pooh and his crew
277,0.0,1.0,0.8930789,fuck marty that cunt ass pussy bitch
278,0.0,1.0,0.94072855,The shoes are cheap they 70 but the website that sells and ships to me is selling them for like 139 so I’m just like BITCH
279,0.0,1.0,0.9480671,"It was 30 MILLION DOLLAR JOKE THAT HAS MADE MUELLER AND WITCH HUNT LOOK LIKE NOTHING BUT A, a, a, ( let me just not started) #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA"
280,0.0,1.0,0.99549437,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
282,0.0,1.0,0.8685327,Kick off ya shoes & relax ya fuckin feet bitch
291,0.0,1.0,0.73364884,"the way society tells girls if they show off their body that they're a ""slut, whore, hoe, etc."" makes me SO MAD!! LET PEOPLE BE HAPPY!!"
292,0.0,1.0,0.9956772,@user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
293,0.0,1.0,0.99580586,THE WALL: House Dems BEG Secretary Mattis to BAIL on $450m Border Wall Project #BuildThatWall
296,0.0,1.0,0.9662665,Ur a bitch  I prefer the term cunt actually. Has a better ring to it✌💕
297,0.0,1.0,0.9894499,Coulter: Liberals Never Sleep (And Neither Does Jeff Sessions) | Breitbart via @user @user is the only person in DC serious about immigration reform. #BuildTheWallNow @user @user We want our wall and #EndDaca
304,0.0,1.0,0.99590045,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
305,0.0,1.0,0.9711623,@user BITCH I'M TRYING TO SEARCH YOUR ACCOUNT THIS MORNING BUT IT SAYS USER NOT FOUND ARE YOU DEACTIVATING THEN REACTIVATE AGAIN???
306,0.0,1.0,0.99018866,"@user @user @user as #POTUS was the biggest threat to #freedomofpress and #truth that there has ever been. #TwoFaced self absorbed #Pompous #POS. Well @user is rebuilding the ""Arc of history"". #MoveOn #MoveForward #MAGA #PURGE #BuildThatWall"
310,0.0,1.0,0.9888136,"If the shoes fits, lace that bitch up & wear it."
311,0.0,1.0,0.99554884,"This is our 1st amendment right being abuse, this is USA, please Mr President stop the censorship by social media today @user @user #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now"
312,0.0,1.0,0.9959662,#Repost trump_mania (get_repost)#Nike #NFL #KeepAmericaGreat #KAG #KeepAmericaGreat2020 #trump #trumpeffect #buildthatwall #mikepence #conservative #republican #2a #pewpew #america
313,0.0,1.0,0.99580777,"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before #DemocratsAreDangerous #BuildThatWall"
314,0.0,1.0,0.98994386,Lana i love you bitch. Put that flag back up hoe 🇺🇸 #lustfoflife
319,0.0,1.0,0.9916803,"My cousins and dude made me slow down on being crazy, but I'm still the same bitch that taze hoes at the school house!"
320,0.0,1.0,0.99569607,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
321,1.0,0.0,0.06502968,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
326,0.0,1.0,0.9959214,PREACH! @user Nails it (May Contain Strong Language) RT if UAgree The #WalkAway #Woke #Movement will bring the Democrat Party DOWN! #AmericansFirst #BuildThatWall #ThursdayThoughts #FlashbackFriday #SaturdayMorning #SundayFunday #MagaParty
333,0.0,1.0,0.97795755,"@user @user @user @user @user @user @user @user @user Where Hillary is president, autistikas are real hate crimes, and there is no rapefugee crisis in Europe."
335,0.0,1.0,0.99600476,@user NotF'nLikely#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter
336,0.0,1.0,0.99557835,@user @user I love it! Do it! #BuildThatWall
337,0.0,1.0,0.9956507,@user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
341,0.0,1.0,0.9771304,"Can we NOW discuss what @user @user @user were doing under Obama bc it looks like the country got increasingly more dangerous with every #IllegalImmigrant and unvetted 3rd World ""refugee"" he imported."
345,0.0,1.0,0.99592376,Good Morning Patriots xx Let everything we do be done with them in mind.#WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut #REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake
346,0.0,1.0,0.9928445,@user @user @user thanks for allowing violent foreign men to walk among us & threaten us because of @user law/court system favours them over decent law abiding people. Civil war is looming in this country as you do nothing to help or protect the people. #SendThemBack
348,0.0,1.0,0.99508744,@user @user #Stauber just might have my Vote #MN08 but I Wish he would favor a Reduction in Legal Immigration and #EndChainMigration Like Pres #Trump wants #mngop #gop #usatoday
349,0.0,1.0,0.98393434,My boxers match my shoes bitch
350,0.0,1.0,0.9958967,Liberals FURIOUS over this Trump promiseGood#DeportThemAll now & #BuildThatWall
353,0.0,1.0,0.9871531,@user its Time to Enforce the Public Charge #Immigration laws! U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising
356,0.0,1.0,0.98603696,Congress has FAILED AMERICA consistently for years .It's sad. We elect and pay these pukes and they screw us constantly.#VoteRed #RedTsunami#VoteLiberalsOut ALL OF THEM.#SaveTheUSA#NoMuslims#MuslimBan #CloseTheBorders ALL OF THEM##DeportThemAll
357,0.0,1.0,0.9956119,@user @user Awesome Sir.. the use of this social media platform will allow our story to get out there.. #BuildThatWall
358,0.0,1.0,0.99574643,Terribly disturbing. This is just 25 minutes in just one location where there's a continuous stream of illegals entering our country. #BuildThatWall
359,0.0,1.0,0.53007543,#IllegalAliens just checking to see.
362,0.0,1.0,0.99177426,If a guy gets out of a relationship and he fuckin a new bitch the next day then yall saying he a hoe??? Smfh
367,0.0,1.0,0.59542906,Bitch couldn't tell me he was going to Orlando cause he going to be a whore ! So DO YOUUUUUU lil baaabby
371,0.0,1.0,0.99043125,@user God forbid we use the actual legal term instead of made up PC terms the left try to shove down our throats. #IllegalAliens
372,0.0,1.0,0.99560094,FEMA Official says the report is Fake news. #BuildThatWall
374,0.0,1.0,0.9932904,@user You're a hoe bitch
375,0.0,1.0,0.995589,@user don't stop believin #Trumpbots #BuildThatWall 852
376,0.0,1.0,0.6091072,@user Is even more funny when u say it loud and when u cursing like bitch bitchy Bitch ahhh Bitch lmao
377,0.0,1.0,0.55559975,@user Bitch please??!! ahh I love you a lot too <3
380,0.0,1.0,0.99577206,@user #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!
383,0.0,1.0,0.992712,@user bitch ass Ronnie nigga suck my dick bitch give me my vc hoe ass bitch don't play with me like this nigga I'll kill you bitch
384,0.0,1.0,0.6173259,"i was like oH hEll nO bITCh, so i just kinda like looked away and he went to sit down and the whole time he kept looking over at me"
386,1.0,0.0,0.22818911,Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it
387,0.0,1.0,0.9959235,#FactCheck true #TuesdayThoughts #WalkAwayFromDemocrats #WakeUpAmerica #VoteDemsOut #RedWaveRising2018 #BuildTheWall #StopTheInvasion #ProtectOurChildren #NoAmnesty #EndSanctuaryCities #NoDACA #EndChainMigration #FixTheLaws #EndVisaLottery #Congress
389,0.0,1.0,0.9916037,HER RESTING BITCH FACE IS GOALS ❤️@WhoreOfThe80s❤️
391,0.0,1.0,0.9565063,@user You nasty little slutty whore your Pussy belong to me
397,0.0,1.0,0.9959376,"I support ICE, thats why Ill be voting Republican come November. #BuildThatWall #VoterRed2018"
398,0.0,1.0,0.99587196,@user has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @user
400,0.0,1.0,0.9957308,"@user @user Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA"
407,0.0,1.0,0.98169553,@user WE CAN NOT forget to vote.Plenty of Americans SACRIFICE in #Military #ICE #Police WE can take a couple hours out of our busy days on Nov 6 to VOTE. PLEASE ALL - help save our country!!#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst
408,0.0,1.0,0.99563205,"@user Making America Awesome Again, #BuildThatWall."
409,0.0,1.0,0.61536735,"🌹🌹🌹🌹🌹🌹@LaurenJauregui BITCH I TWEETED YOU SO MANY TIMES STOP BEING A HOE , I LOVE YOU LMAO"
410,0.0,1.0,0.9959015,Anchor Baby Suspected Of Murdering Nursing Student Has Fled To Nicaragua via @user #EndSanctuaryCities #EndIllegalBirthrightCitizenship#EndDaca #NoAmnesty #KeepAmericansSafe
412,0.0,1.0,0.95412445,I was singing in front of my whole family and I accidentally said bitch I feel so exposed
413,0.0,1.0,0.92455727,"Beatrix a brave #German woman and resistance fighter, she wont be cowed, she stands up for the people of #Germany. Wholl stand up for the people of #England? Not #theresamay but who will??? #Maymustgo #Merkelmussweg #RefugeesNotWelcome #Chemnitz #AfD #AfDwhlen #AfDwirkt #Bild"
416,0.0,1.0,0.98861,"@user @user 1) #EndHealthcareCartel, 2) #EndDACA, 3) Abolish #IranDeal, 4) #EndNAFTA, 5) #BuildTheWall, 6) #FairTax, 7) #DrainTheSwamp, 8) #FairTrade, 9) #BanIslam, 10) #LockHerUp, 11) #EndSanctuaryCities, & 12) #EndCorporateWelfare. #USA"
417,0.0,1.0,0.9955928,@user Feelgood story. Love hearing this. #BuildThatWall.
418,0.0,1.0,0.9077802,"@user lmfaoo bitch y'all hoes been ""21"" 😂"
419,0.0,1.0,0.9910218,"If you have a bitch, don't text me. Don't try to flirt with me. Respect your hoe. I should not have to be the one defending this thot."
420,0.0,1.0,0.87837327,I just wanna thank whoever made the text free apps cus a bitch tired of getting blocked. oh im blocked? Let me call you from a different # 🤗
421,0.0,1.0,0.9158235,@user Smoke weed bitch
422,0.0,1.0,0.9700861,GUNSDems fall into 3 categories1 don't have guns but have bodyguards with guns2 don't have guns but depend on law enforcement to protect them3 gangbangers & bad guys w/guns who pray those who don't#NRA #KAG #MAGA #Trump #POTUS #2A #2Amendment #NEWS #USA #NoDACA #guns
424,0.0,1.0,0.98686093,@user bitch do it look like WE play ?!
426,0.0,1.0,0.9927315,@user  you see my text just like that bitch Carla period  Y'all bitches know ion go out sad bout shit like you hoes 💯 yea ok I'm DTM
431,0.0,1.0,0.6801387,"@user @user why? hes a fucking snake cunt bitch, its not the clubs fault. hope he dies"
432,0.0,1.0,0.99573934,@user @user @user let's go all the way #Trumptrain #BuildThatWall 389
433,0.0,1.0,0.97578716,"Ay bitches its time to rock an fuckin roll, if theres any slags out there wanna come 2 me gaff giz a bell ont blower     CUNT"
435,0.0,1.0,0.93209976,Theyre called #AnchorBabies Thank you @user #BuildTheWall #SendThemBack
442,0.0,1.0,0.9245202,Same shoes everyday but bitch I'm still swaggin' @user
444,0.0,1.0,0.9923062,@user Bitch yk I don't eat pussy fuck hoe
445,0.0,1.0,0.99558806,And on and it goes. #BUILDTHATWALL
