Index,True_Label,Predicted_Label,Probability,Text
104,1.0,0.0,0.4053793,@user @user bitch delete your fucking snap name wtf wrong with you fw the opps you wild
106,1.0,0.0,0.32509887,"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore"""
111,1.0,0.0,0.35176986,Yall gone stop gasing these hoes up .idgaf if yo ass fat . Bitch you black Asf and disgusting.
112,1.0,0.0,0.3714303,I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack
114,1.0,0.0,0.40649936,"#Buildthatwall #Deportthemall @user More Needless Deaths at the Hands of an Illegal Alien, and an Oregon Ballot Initiative"
119,1.0,0.0,0.3206195,"To all the bitch ass hoes that hate me the most, oh yeah I hate you too"
125,1.0,0.0,0.4540672,#rascist #IllegalImmigrants #Illegals #WalkAway #WalkAwayFromDemonrats -- look at what Europe is dealing with. Do we want this in America?! #MAGA #WalkAway #MakeAmericaGreatAgain #BuildTheWallNow @user @user @user @user @user
126,1.0,0.0,0.42527333,It's getting worse every single day! #StopImmigration #CloseTheBorders #NoMoreImmigrantsHere #StandUpForYourWesternValues
128,1.0,0.0,0.3679744,"@user @user @user #NoDACA #MAGA #howdoyoulikeusnowMale illegal aliens dont have the honor to sign up for selective services which is obligatory by law for all male citizens. No signature, NO JOB! Women citizens and illegals dont have the honor. Yep, I see EQUALITY happening all over this place."
132,1.0,0.0,0.31046197,Bitch idc when Ima see you hoe!!!
133,1.0,0.0,0.3913032,@user Our website is now LIVE!Please visit & share to show your support for the victims of criminal actions by animals that should not be here in the first place. Order a brick for our memorial wall in their memory.#RETWEET#BuildThatWall#ThursdayThoughts
134,1.0,0.0,0.3358821,"@user @user @user @user @user @user We must put an end to #IllegalsRCriminals #IllegalAliens Pelosi #CNN Interview ignored a mother of a slain boy who was beaten, tortured & burned alive by ILLEGAL CRIMINAL The woman asked Pelosi Which one of YOUR grandchildren or daughters/sons r expendable? She was ignored"
135,1.0,0.0,0.39776525,@user Bitch you gay hoe
138,1.0,0.0,0.3345731,"And remember people, the bitch that OJ killed was a lying cheating whore, so get over her!"
140,1.0,0.0,0.36694545,If a bitch fuck another nigga and you take her back shes making you vulnerable to getting clowned by another that hoe isnt on your team.
141,1.0,0.0,0.29926106,"This white lady just told me I was ""too young"" and ""a baby"" BITCH I'm married with 1.5 kids, paying my own goddamn bills, 🗣 lee me alone hoe"
142,1.0,0.0,0.36833894,"that hoe already know i don't like her fat neck ass then she got the nerve to cut my ass off! bitch park your car, let's fight 😒"
144,1.0,0.0,0.3318505,😂 you don't see me on this bitch talking bout no female ion fucking care bout you hoes 💯
145,1.0,0.0,0.3997845,Every #illegal deported is an incremental pay raise for citizen workers! #DeportThemAll #ArrestEmployers #MAGA
150,1.0,0.0,0.3598946,"@user Then say gtf you ugly ass bitch , you nothing ass hoe, dumb hoe, lmao Hayley you too nice 😂😂😂"
152,1.0,0.0,0.4467571,"@user @user What about Mollie Tibbetts. She's permanently separated from her family.Don't hear any concern about her, after being MURDERED by an ILLEGAL ALIEN!#DeportThemAll #DeportTheWholeFamily"
153,1.0,0.0,0.34411195,"Any bitch who feels comfortable to be in your face and talk to a nigga you use to fuck with call them hoes ""seconds"" better yet clowns."
154,1.0,0.0,0.3429785,i despise that bitch cunt...
156,1.0,0.0,0.35326833,"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure."
159,1.0,0.0,0.40127364,@user And you a mad ass hoe B.C. Your man tried getting at the bitch you can't stand lmao
161,1.0,0.0,0.3836866,#DACA is Illegal Will End- Because their Parents Are Criminals Crossing a Border Illegally or OverStaying their Visas Doesnt mean their kids get to stay Stop Rewarding Illegal #Immigration Enforce the Laws #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack
163,1.0,0.0,0.27028224,🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
164,1.0,0.0,0.2920415,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
166,1.0,0.0,0.35269246,@user 😂😂😂 these hoes trying to link and fight I might kill you bitch
167,1.0,0.0,0.4132689,@user i hope this bitch gets raped
171,1.0,0.0,0.41794464,@user @user #ILLEGALS aren't kept in cages you fake Bishop! THAT pic was a #PublicityStunt at a whacko #Soros funded #Protest Fool! #ILLEGAL #FamiliesBelongTogether in #Mexico ! #DeportThemAll EVERY #Illegal is a criminal! #VoteRed 4 #AmericanDreamers AND #AmericanFamiliesFirst
172,1.0,0.0,0.30763322,Sallie MAE is the most annoying bitch EVER hoe I ain't paying you shxt lol
178,1.0,0.0,0.27515635,"You know Ima get it bitch 💰 until my casket closed⚰️ , I've been chasing paper 💸 nigga you been chasing hoes 😴"
179,1.0,0.0,0.36741456,"@user @user @user We must stop importing refugee terrorists, we should never play Russian roulette with lives of British citizens. #westminster #parsonsgreen #carolinelucas #refugeesnotwelcome"
184,1.0,0.0,0.41995904,@user Bitch fuck you hoe !
186,1.0,0.0,0.3775835,Your base is NOT Happy about this @user @user @user ! We want answers and we want this to STOP! #StopImmigration #NoRefugees
187,1.0,0.0,0.325146,@user @user 10 in rapefugee years is usually 22 in German.
189,1.0,0.0,0.35429877,That you have talking your noise on social media or when I'm in the house now because I beat your bitch ass up and kill you hoe
191,1.0,0.0,0.37306175,@user @user Im here hoe. Is someone bothering you hoe? Just bitch slap them.
192,1.0,0.0,0.37183574,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
195,1.0,0.0,0.39139622,Whoever just unfollowed me you a bitch
197,1.0,0.0,0.3221644,A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂
198,1.0,0.0,0.40895966,@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain
200,1.0,0.0,0.4396493,@user @user String him up to show the message that you will pay for your crimes in a COUNTRY where you are NOT supposed to be in!#BuildThatWall We are losing our legal citizens to those who should not be here in the first place! If they weren't here we would still have our loved ones!
202,1.0,0.0,0.3322012,"she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat"
204,1.0,0.0,0.39497274,"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens"
210,1.0,0.0,0.3831738,Re: Illegal Immigration and Crime The DACA age group is the most prevalent age for crime.@realDonaldTrump @user @user #NoAmnesty#DeportThemAllThe chance isn't worth the potential outcome!There have been to many lives destroyed.
213,1.0,0.0,0.39622352,That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit
214,1.0,0.0,0.2972551,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
216,1.0,0.0,0.36842075,Rapefugees should be fucking shot.
217,1.0,0.0,0.37215346,When you fighting a weak ass bitch and she gotta pepper spray you! #hoesitdown
219,1.0,0.0,0.42530927,@user @user @user We are being INVADED!!!! #BuildThatWall BUILD THE WALL and SHUT THE DOOR on our border with Mexico NOW!
221,1.0,0.0,0.30262622,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
225,1.0,0.0,0.42433086,@user Yes so we need to BUILD The Wall! Blood is on your hands evertime an MS13 gang member or DUI illegal kills an American! #BuildTheWall #FundTheWall #EndVisaLottery #EnactEVerify #EndChainMigration 183 billion yearly taxpayers pay for illegals! Go home!
229,1.0,0.0,0.3405604,Bitch I'm the man. Hoe I'm the man. You know I'm the man.
230,1.0,0.0,0.3107118,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery
232,1.0,0.0,0.29773596,Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES
235,1.0,0.0,0.4018679,"They live among us as well, we must have them removed to bring safety back to our nation, it is our right as citizen to be safe from Muslim Terrorism, deport them all, not assimulating to USA @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
236,1.0,0.0,0.26692492,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
237,1.0,0.0,0.39947549,No sympathy if you cant come here legally you're not welcome. #DeportThemAll
239,1.0,0.0,0.43324763,"Another one of @user Dreamers has murdered 3 people n Arizona, one of them a baby.#NoDACA #NoAmnesty #BuildTheDamnWall #AmericaFirst"
242,1.0,0.0,0.37865534,Absolute state of that cunt that just served me in Dunne's. Ignorant bitch
244,1.0,0.0,0.41039935,Illegal Aliens Who Murdered Man In North Carolina Captured via @user #KeepAmericansSafe#EndDACA #DeportThemAll #DeathPenalty
245,1.0,0.0,0.33798888,"#SendThemHome #NoDACA #TheyAreReturning To Their Home Countries Educated, Healthy & MultiLingual"
249,1.0,0.0,0.3437988,Why do HOES tweet about other hoes? 👎 bitch you're ran through
250,1.0,0.0,0.34889802,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
251,1.0,0.0,0.3676249,@user @user ur a bitch ur fake as fuck im done with yo hoe ass all u YouTubers r the same self centered bitches 💯👎💩
262,1.0,0.0,0.35759422,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user
264,1.0,0.0,0.3809268,Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult
269,1.0,0.0,0.4022097,@user Should Move to Deport Immigrants on Welfare as Public Charges We Dont Owe them Our Tax Dollars #RedNationRising #Trump #MAGA #SendThemBack via @user
270,1.0,0.0,0.47009352,I want them ALL DEPORTED !! I WANT MY vote to COUNT again !!! #DeportthemALL #NoDaca #NoAmnesty #BuildTheDamnWall #UsetheArmyCoreOfEngineers
271,1.0,0.0,0.37106544,This Should Make Every American Called SenatorsTell Them Build The Dam WallNo Chain Migration/Visa Lottery & No Amnesty! Corrupt Democrats Can't WinWith Hard Working Americans Because They Are #WalkAway From Lies!#MAGA #NoDACA
273,1.0,0.0,0.43240407,@user I will gladly donate to a #BuildThatWall fund. People don't enter USA like thieves in the night unless they are UP TO NO GOOD! #MAGA
275,1.0,0.0,0.42453656,#DeportThemAll The only money any illegals should recieve should be a ticket back to where they are from! Nothing More!#EndIllegalImmigration #EndDACA#EndChainMigration #NoAmnesty#EndVisaLottery #EndSanctuaryCities #NoWelfareForImmigrants#AmericaFirst #BuildTheWall
281,1.0,0.0,0.4165977,I Agree@realDonaldTrump It's Imperative To Start Deportation On These People - #DeportThemAll They Do Not Belong Here; Also #FireSesssions Get Rid Of #ArrogantRosenstein
283,1.0,0.0,0.36433974,"That bitch scanned me like I wanted her boy 😂 bitch, I'll clock your jaw and look you dead in the eyes and say ""I don't fucken want him hoe"""
285,1.0,0.0,0.42401186,Another wonderful dreamer youngster. #NoAmnesty #BuildTheWall #NoDACA #NoDreamAct #MakeAmericaSafeAgain
286,1.0,0.0,0.35993934,All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?
287,1.0,0.0,0.34320405,The Last Refuge has a fantastic collection of reports on a business model that profits from illegal immigration. #UniParty #RobbingUsBlind #EndChainMigration#tcot #ccot #pjnet #qanon
290,1.0,0.0,0.31381458,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
294,1.0,0.0,0.40786406,"I think this proves we no longer need anymore immigration from Mexico, we have succeeded in surpassing them at their own cuisine. Which I was led to believe is the only thing that #DiversityIsOurStrength actually means. #DeportThemAll #BuildTheWall"
295,1.0,0.0,0.37696812,This is her 6th kid with a man (husband or boyfriend?) wanted for murder. Another kid paid for by American taxpayers. Thank you ICE please detain more of these criminals #sendthemback @user @user @user
298,1.0,0.0,0.44323215,@user @user That is the Cleanest those PIG FUCKERS haave been in Years..#SendThemBack
299,1.0,0.0,0.39301392,"<ILLEGAL ALIENS>If we want to make our voices heardand stop the Illegal invasion of America,If we truly want to tackle Illegal Migration, rememberAmnesty only entices it.We need to:#EndDACA#EndChainMigrationInsist there be#NoAmnesty #EndIllegalBirthrightCitizenship1/1"
300,1.0,0.0,0.3137612,Bitch you better bite that tongue before I rip it off hoe😂
301,1.0,0.0,0.42449126,Hispanic Invaders have been Destroying California!!!They have No Business being in our Country. Period.#BuildTheWall #DeportThemAll#MCGA #MAGA #AmericaFirst #USA#FoxNews #SundayMorning @user @user @user
302,1.0,0.0,0.32904863,Fanna start traveling bitch. Haha you hoes can't do that 🤗
303,1.0,0.0,0.43553275,Wait now they're saying @user was raped?! I really just can't believe it. This bitch will do and say anything for attention.
307,1.0,0.0,0.39823037,@user @user USA NEEDS TO WAKE UP!#NoRefugees#NoMigrants #NoChainMigration#NoDACA#NoImmigrants#NoOrphans
308,1.0,0.0,0.40412918,@user Send them all back! #NoMoreRefugees
309,1.0,0.0,0.32210007,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
315,1.0,0.0,0.39566875,@user Yes bitch lets go
317,1.0,0.0,0.3987594,Sweden needs to clean house. Who cares what people say or think. There are getting destroyed just to show tolerance. #sendthemback
318,1.0,0.0,0.4166068,@user stfu already dumb bitch talking all this shit but you're a big ass hoe how about when you were sucking Erika dick
321,1.0,0.0,0.3740494,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
322,1.0,0.0,0.31563395,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @user
324,1.0,0.0,0.36821827,"""#Children and #Women Are No Longer Safe Where There many """"#asylum"""" seekers, #IllegalAliens, or just #MassImmigration. The Nations of #Europe need to #BuildTheWall and fix #immigration LAWS NOW."""
327,1.0,0.0,0.36030543,"bitch please stop calling me candy mouth , fucking whore"
328,1.0,0.0,0.31137857,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read"
329,1.0,0.0,0.3329634,"stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper"
330,1.0,0.0,0.41115642,"""Hey Mestizos and Indians, it doesn't matter if your kind was here first, the Europeans built a further civilization than you could ever dream of. """"Identify Native 2020 Census"""" is another fucking excuse for Mestizos to leech of America. #DeportThemAll #BuildTheWall #KAG"""
331,1.0,0.0,0.3931222,Angry Entitled Islamic Migrants Attack Taxpayer Anti-Immigrant Party Member at Swedish Rally Muslim Mob Chases Swedes in their Own County. #Multiculturalism #failure #Sverige #Sweden #DeportThemAll #borderbrawl #gohomebabel
334,1.0,0.0,0.38467968,"#BuildThatWall Go around them. The money is already in the Pentagon and DHS, It's what our military did for decades, if not more than a century of erecting forts and walls to defend the country, and it's a valid response to an invasion."
338,1.0,0.0,0.46468526,"@user @user @user @user They are ILLEGALS, which means they are criminals. Nothing wrong with putting their butts in prison or better yet #DeportThemAll and #BuildThatWall"
339,1.0,0.0,0.2739453,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂
340,1.0,0.0,0.3069614,"When you gotta break check a little teenage bitch at 7am, already. Learn to drive hoe"
342,1.0,0.0,0.33878955,@user @user Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch
343,1.0,0.0,0.39384595,Thank You #ICE !! #BuildThatWall !
344,1.0,0.0,0.3975146,@user @user U a bitch
351,1.0,0.0,0.36225104,"#BuildThatWall and call them what they are: ILLEGAL ALIENS Suspects, victim in Sanilac County homicide are undocumented immigrants"
352,1.0,0.0,0.3442805,HOW MANY DACA HAVE BEEN ARRESTED FOR SMUGGLING PEOPLE OVER THE BORDER?#NoDACA #nohr392 #noh4ead #NoAmnesty
354,1.0,0.0,0.35377666,Bitches hollering it's tooo hot!! Well bitch go back to winter you can have that shit hoe you wasn't yelling it when yo ass was freezing 🙄👉
355,1.0,0.0,0.3921815,"""@ceraldi_carleen I am sure he lied about it on his application. They need to deport him like they're doing to all naturalized citizens who """"lied"""" on the apps. #sendthemback"""
360,1.0,0.0,0.32492808,To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃
361,1.0,0.0,0.35108504,THE OTHER INVASION: According to Homeland Security Stats More than 600K Aliens overstayed U.S. Visas in 2017!! #Deport #ICE #SendThemHome
364,1.0,0.0,0.40908262,@user he raped a pregnant bitch
365,1.0,0.0,0.34968823,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user
366,1.0,0.0,0.42642695,Illegal Criminals EVERYWHERE #BuildThatWall !!
368,1.0,0.0,0.36458495,"""@debbie1ala @user @user 100% agreed. These are illegal aliens, not immigrants. Boat people are a sugar-coated way of putting it. It scares me that many Australians on Twitter still think its okay for these """"immigrants"""" to just turn up. #sendthemback"""
369,1.0,0.0,0.44444054,If you build it they will not come. #BuildTheWall #BuildThatWall #MAGA
370,1.0,0.0,0.32045442,#DEMS are using #Muslims & #BlackLivesMatter (aka militant #NationOFislam extremist) & #NFL as insurgents in their #Communist REVOLUTION: FACT=HALF of USA Total Muslim Population immigrated under #OBAMA=#NoDACA NO #DACA #Amnesty No #DacaDEAL #BoycottNFL
373,1.0,0.0,0.35020456,"@user @user #Germany @user @user here is a nice Rapefugee telling everyone how much he loves his new house, car, 3k euros, and all the white women he can have in germany."
378,1.0,0.0,0.40020424,Time to Stop Illegals from using kids as a get out of jail card #Detain and Deport Never let them see a U.S City Stop #CatchNRelease #SendThemBack ASAP #Trump #MAGA #RedNationRising #Immigration No Illegals
379,1.0,0.0,0.34596804,@user Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit
381,1.0,0.0,0.4122735,@user @user All they know is to HATE and to DESTROY! Just like our dems! This is what they want to bring to our Beautiful America! They HATE us & we TAKE CARE of them! WTF?! #WakeUpAmerica #BuildThatWall #VoteRedToSaveAmerica @user WAKE UP @user @user #WeAreWatching
382,1.0,0.0,0.36989686,Wow bitch!!! Why don't you worry about your own damn self. At least she isn't the hoe that you are! Sure her day will be great w/out u in it
385,1.0,0.0,0.40703908,@user Mannn shut your bitch ass up.. your hoe ass was rooting for George Zimmerman murdering ass.. Fuck you
386,1.0,0.0,0.37216544,Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it
388,1.0,0.0,0.34548908,"@user If deficits matter, @user then #StopImmigration. @user immigrants are fiscal debtors x *three gens*.If deficits matter, Stuart, #SendThemBack & #BuildTheWall. @user scores DACA x 10 yrs costing $26 bil.Cant stop immig? OK, then. STFU on deficits."
390,1.0,0.0,0.33315158,🙄🙄 just @ me bitch. please. i like telling hoes like you bout theyself. 💯
393,1.0,0.0,0.43415356,Heavily-armed ill's bum-rush the U.S. border uninterrupted.This is an invasion. We MUST #BuildThatWall NOW.CC: @user
394,1.0,0.0,0.30709532,you say you breaking bitch? where ya hoe at?
396,1.0,0.0,0.40968224,Illegal invaders going back! Wonder how many will be back next week? #BuildthatWall
