Index,True_Label,Predicted_Label,Probability,Text
38,1.0,0.0,0.19402793,Study: Nearly half of White working-class Americans say that they feel like strangers in our own country: #IllegalImmigration #VisaOverstays #WhiteGenocide #jobs #work #U3 #U6 #AmericaFirst #WhitePeople #HartCellerAct
42,1.0,0.0,0.34116423,..I can't stop what a hoe say on the internet but bitch don't ever think you bad enough to speak on my kids in my presence‼️
44,1.0,0.0,0.28736547,The bitch in the red jacket at the oj parole is a cunt she trying any question to get him to slip up
45,1.0,0.0,0.4358467,"Aren't u one of the low life scum who defends people bringing fentanyl into this country from Mexico?Sorry, but I won't apologize for being MORE concerned abt the 70,000 ppl dying from drug overdoses than people sneaking into the country illegally#BuildTheWall #BuildThatWall"
46,1.0,0.0,0.28619298,"Suddenly this hoe is cb shipper, bitch get out, more than once you insulted the cb shippers slkfksdn"
51,1.0,0.0,0.14385784,You hit the hoe she lay there  I hit the bitch she fuck back  And boy  She is noisy  I can't shut her up  And boy she annoys me
53,1.0,0.0,0.45012936,"@user He is 100% accurate. Diversity is our greatest weakness. Unity is our strength. United we stand, divided we fall. #BuildTheWall #DeportThemAll #StopTheInvasion #AmericaFirst"
54,1.0,0.0,0.13193884,"#Bulgaria doing it the way it should be done. #illegalaliens try to enter, #IllegalAliens are put in a #pinebox"
55,0.0,1.0,0.51077026,Complicit?! Complacent?!@ABC @user @user @user @user @user @user @user #FakeNews #FakeJournalists#BuildThatWall #DeportThemAll#NeverVoteDemocratAgain
56,1.0,0.0,0.18567283,@user #SendThemHome we do not need those #Students here in #Canada
60,1.0,0.0,0.41042727,"That fucking cunt is so irritating , what a bitch"
61,1.0,0.0,0.300312,Watch this #Swedish journalist #IngridCarlqvist: Ethnic #Swedes will become minority in 2 to 3 decades Let this be a warning to #Germany and the rest of #Europe Stop this madness #RefugeesNotWelcome #SwedenElection #SwedenDemocrats #AfD #RT
62,1.0,0.0,0.39428562,Happy #LaborDay to All LEGAL American Workers ! Shame on Illegal Workers who Steal SSN and IDs to Take #Jobs From Americans and lower Wages #MAGA #SendThemBack #laborday
64,1.0,0.0,0.3304742,"I have punched a kid, smoked weed with a cancer child. Killed a dog. Raped and got raped by some crazy bitch. There IS a line though.."
67,1.0,0.0,0.3455517,Good Job @user Stop letting Illegal Aliens take #jobs and lower wages of Legal Workers #RedNationRising #Trump #MAGA #SendThemHome
68,1.0,0.0,0.25829834,@user Bitch I'm sick 😒 dirty whore
70,0.0,1.0,0.5230609,"@user YUP!!If you said nothing while Obama caged kids, you have no room to complain now. Maybe you should focus your ire on the criminals creating the problem instead of the LEOs enforcing the law.#BuildThatWall"
72,1.0,0.0,0.29261455,@user @user My fiancee is in Italy right now visiting family. She told me that she feels heartbroken and very uncomfortable because of the immigrants. They stare at all the women there like they want to hurt them and they Italian military is everywhere. #sendthemback
74,1.0,0.0,0.30899355,"The shit Ima miss from home...""fuck it just rape the bitch."""
77,1.0,0.0,0.26710686,We let these #migrants in to our country for a better life but what's about our lives and our children's future. That do not want to live by our laws. These #Muslims do not respect our way of life. #SENDTHEMBACK
78,1.0,0.0,0.046190366,Neva trust a bitch🤘 if she tell you she don't got hoes or nigga's her ass lying💯
80,1.0,0.0,0.43988574,Argentina imported tons of Mestizos and they went from a first world country to another third world Latin American shithole. This is what's in store for America if we #AbolishICE. #BuildTheDamnWall #DeportThemAll #SupportICE #KAG
82,1.0,0.0,0.4666519,"bitches be expecting you to stay around while they hoe , bitch u crazy"
84,1.0,0.0,0.21269605,"ILLEGAL IMMIGRANT arrested in North Louisiana, accused of rape and human trafficking #BuildThatWall #MAGA via @user"
85,1.0,0.0,0.33045626,I know I must make a lot of you hoes sick; All I can tell you is get use to it bitch 😘
89,1.0,0.0,0.33859393,'DREAMER' Repeatedly Raped Young Girl In North Carolina via @user @user #DeathPenalty#ChildRape#ProtectUS#KeepAmericaSafe#NoDACA
95,1.0,0.0,0.12378901,You cuff dat bitch you goofy hoe cause my brudda josh been break dat hoe.
96,1.0,0.0,0.33560345,The fuck do you even see in this bitch?? I  swear she will never tolerate you or actually care about u like I did. U r just another hoe
98,0.0,1.0,0.5330173,@user look at you.. all of a sudden.... bitch I'm about to burn your fucking jersey hoe. 😂
100,1.0,0.0,0.16375569,"@user @user 1) #BuildTheWall, 2) #SecureOurBorders, 3) #EndTheVisaLottery, 4) #EndSanctuaryCities, 5) #EndChainMigration, 6) E-Verify, 7) Reform Asylum Laws, 8) #DeportAllIllegals, 9) #NoAmnesty, & 10) #NoDACA"
104,1.0,0.0,0.39014345,@user @user bitch delete your fucking snap name wtf wrong with you fw the opps you wild
106,1.0,0.0,0.22549333,"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore"""
111,1.0,0.0,0.20757823,Yall gone stop gasing these hoes up .idgaf if yo ass fat . Bitch you black Asf and disgusting.
112,1.0,0.0,0.18712646,I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack
113,0.0,1.0,0.51389045,@user @user I'm beginning to think Ann's right on this one too. Just focus on THE WALL. #BuildThatWall
119,1.0,0.0,0.26528364,"To all the bitch ass hoes that hate me the most, oh yeah I hate you too"
120,0.0,1.0,0.51503253,Return the children to pedophiles and human trafficking in most cases OR don't cross border and mommies won't have that issue! #BuildThatWall
126,1.0,0.0,0.32139823,It's getting worse every single day! #StopImmigration #CloseTheBorders #NoMoreImmigrantsHere #StandUpForYourWesternValues
128,1.0,0.0,0.3600356,"@user @user @user #NoDACA #MAGA #howdoyoulikeusnowMale illegal aliens dont have the honor to sign up for selective services which is obligatory by law for all male citizens. No signature, NO JOB! Women citizens and illegals dont have the honor. Yep, I see EQUALITY happening all over this place."
132,1.0,0.0,0.21731825,Bitch idc when Ima see you hoe!!!
133,1.0,0.0,0.39102563,@user Our website is now LIVE!Please visit & share to show your support for the victims of criminal actions by animals that should not be here in the first place. Order a brick for our memorial wall in their memory.#RETWEET#BuildThatWall#ThursdayThoughts
134,1.0,0.0,0.16059256,"@user @user @user @user @user @user We must put an end to #IllegalsRCriminals #IllegalAliens Pelosi #CNN Interview ignored a mother of a slain boy who was beaten, tortured & burned alive by ILLEGAL CRIMINAL The woman asked Pelosi Which one of YOUR grandchildren or daughters/sons r expendable? She was ignored"
135,1.0,0.0,0.32532167,@user Bitch you gay hoe
137,0.0,1.0,0.52507377,@user @user Like he ever kept out any threats. He's lying as usual. #BuildThatWall
138,1.0,0.0,0.23206948,"And remember people, the bitch that OJ killed was a lying cheating whore, so get over her!"
140,1.0,0.0,0.42432135,If a bitch fuck another nigga and you take her back shes making you vulnerable to getting clowned by another that hoe isnt on your team.
141,1.0,0.0,0.27540326,"This white lady just told me I was ""too young"" and ""a baby"" BITCH I'm married with 1.5 kids, paying my own goddamn bills, 🗣 lee me alone hoe"
144,1.0,0.0,0.3683385,😂 you don't see me on this bitch talking bout no female ion fucking care bout you hoes 💯
145,1.0,0.0,0.40021586,Every #illegal deported is an incremental pay raise for citizen workers! #DeportThemAll #ArrestEmployers #MAGA
150,1.0,0.0,0.33903924,"@user Then say gtf you ugly ass bitch , you nothing ass hoe, dumb hoe, lmao Hayley you too nice 😂😂😂"
152,1.0,0.0,0.4539359,"@user @user What about Mollie Tibbetts. She's permanently separated from her family.Don't hear any concern about her, after being MURDERED by an ILLEGAL ALIEN!#DeportThemAll #DeportTheWholeFamily"
153,1.0,0.0,0.3096852,"Any bitch who feels comfortable to be in your face and talk to a nigga you use to fuck with call them hoes ""seconds"" better yet clowns."
154,1.0,0.0,0.35863784,i despise that bitch cunt...
155,0.0,1.0,0.5035729,Silly Killary WANNABE !! And @user numbers JUST keep CLIMBING !! #MAGA#MASA#BuildThatWall #BuildTheFuture
156,1.0,0.0,0.32444775,"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure."
159,1.0,0.0,0.38470402,@user And you a mad ass hoe B.C. Your man tried getting at the bitch you can't stand lmao
161,1.0,0.0,0.45720145,#DACA is Illegal Will End- Because their Parents Are Criminals Crossing a Border Illegally or OverStaying their Visas Doesnt mean their kids get to stay Stop Rewarding Illegal #Immigration Enforce the Laws #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack
163,1.0,0.0,0.11462362,🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
164,1.0,0.0,0.1384888,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
166,1.0,0.0,0.32631797,@user 😂😂😂 these hoes trying to link and fight I might kill you bitch
167,1.0,0.0,0.46692055,@user i hope this bitch gets raped
171,1.0,0.0,0.44474265,@user @user #ILLEGALS aren't kept in cages you fake Bishop! THAT pic was a #PublicityStunt at a whacko #Soros funded #Protest Fool! #ILLEGAL #FamiliesBelongTogether in #Mexico ! #DeportThemAll EVERY #Illegal is a criminal! #VoteRed 4 #AmericanDreamers AND #AmericanFamiliesFirst
172,1.0,0.0,0.16264163,Sallie MAE is the most annoying bitch EVER hoe I ain't paying you shxt lol
178,1.0,0.0,0.07621959,"You know Ima get it bitch 💰 until my casket closed⚰️ , I've been chasing paper 💸 nigga you been chasing hoes 😴"
179,1.0,0.0,0.24188939,"@user @user @user We must stop importing refugee terrorists, we should never play Russian roulette with lives of British citizens. #westminster #parsonsgreen #carolinelucas #refugeesnotwelcome"
182,0.0,1.0,0.5625574,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
184,1.0,0.0,0.4295251,@user Bitch fuck you hoe !
186,1.0,0.0,0.20398025,Your base is NOT Happy about this @user @user @user ! We want answers and we want this to STOP! #StopImmigration #NoRefugees
187,1.0,0.0,0.14299887,@user @user 10 in rapefugee years is usually 22 in German.
189,1.0,0.0,0.35238767,That you have talking your noise on social media or when I'm in the house now because I beat your bitch ass up and kill you hoe
191,1.0,0.0,0.2670444,@user @user Im here hoe. Is someone bothering you hoe? Just bitch slap them.
192,1.0,0.0,0.30257943,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
195,1.0,0.0,0.38261762,Whoever just unfollowed me you a bitch
197,1.0,0.0,0.29803115,A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂
198,1.0,0.0,0.3819238,@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain
202,1.0,0.0,0.31093913,"she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat"
204,1.0,0.0,0.21758264,"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens"
210,1.0,0.0,0.43037307,Re: Illegal Immigration and Crime The DACA age group is the most prevalent age for crime.@realDonaldTrump @user @user #NoAmnesty#DeportThemAllThe chance isn't worth the potential outcome!There have been to many lives destroyed.
212,0.0,1.0,0.5628953,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
213,1.0,0.0,0.439581,That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit
214,1.0,0.0,0.14757471,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
216,1.0,0.0,0.30426407,Rapefugees should be fucking shot.
217,1.0,0.0,0.3740754,When you fighting a weak ass bitch and she gotta pepper spray you! #hoesitdown
221,1.0,0.0,0.15741718,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
229,1.0,0.0,0.31243527,Bitch I'm the man. Hoe I'm the man. You know I'm the man.
230,1.0,0.0,0.07554623,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery
232,1.0,0.0,0.17377892,Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES
235,1.0,0.0,0.46372935,"They live among us as well, we must have them removed to bring safety back to our nation, it is our right as citizen to be safe from Muslim Terrorism, deport them all, not assimulating to USA @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
236,1.0,0.0,0.0699524,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
237,1.0,0.0,0.31331787,No sympathy if you cant come here legally you're not welcome. #DeportThemAll
239,1.0,0.0,0.4941926,"Another one of @user Dreamers has murdered 3 people n Arizona, one of them a baby.#NoDACA #NoAmnesty #BuildTheDamnWall #AmericaFirst"
242,1.0,0.0,0.3001369,Absolute state of that cunt that just served me in Dunne's. Ignorant bitch
245,1.0,0.0,0.14076892,"#SendThemHome #NoDACA #TheyAreReturning To Their Home Countries Educated, Healthy & MultiLingual"
249,1.0,0.0,0.33968532,Why do HOES tweet about other hoes? 👎 bitch you're ran through
250,1.0,0.0,0.14417575,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
251,1.0,0.0,0.3526494,@user @user ur a bitch ur fake as fuck im done with yo hoe ass all u YouTubers r the same self centered bitches 💯👎💩
262,1.0,0.0,0.19786073,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user
264,1.0,0.0,0.41794652,Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult
269,1.0,0.0,0.36039054,@user Should Move to Deport Immigrants on Welfare as Public Charges We Dont Owe them Our Tax Dollars #RedNationRising #Trump #MAGA #SendThemBack via @user
270,1.0,0.0,0.4771349,I want them ALL DEPORTED !! I WANT MY vote to COUNT again !!! #DeportthemALL #NoDaca #NoAmnesty #BuildTheDamnWall #UsetheArmyCoreOfEngineers
271,1.0,0.0,0.28415194,This Should Make Every American Called SenatorsTell Them Build The Dam WallNo Chain Migration/Visa Lottery & No Amnesty! Corrupt Democrats Can't WinWith Hard Working Americans Because They Are #WalkAway From Lies!#MAGA #NoDACA
275,1.0,0.0,0.49709734,#DeportThemAll The only money any illegals should recieve should be a ticket back to where they are from! Nothing More!#EndIllegalImmigration #EndDACA#EndChainMigration #NoAmnesty#EndVisaLottery #EndSanctuaryCities #NoWelfareForImmigrants#AmericaFirst #BuildTheWall
280,0.0,1.0,0.5030474,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
281,1.0,0.0,0.36067998,I Agree@realDonaldTrump It's Imperative To Start Deportation On These People - #DeportThemAll They Do Not Belong Here; Also #FireSesssions Get Rid Of #ArrogantRosenstein
285,1.0,0.0,0.36661267,Another wonderful dreamer youngster. #NoAmnesty #BuildTheWall #NoDACA #NoDreamAct #MakeAmericaSafeAgain
286,1.0,0.0,0.3849282,All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?
287,1.0,0.0,0.14067493,The Last Refuge has a fantastic collection of reports on a business model that profits from illegal immigration. #UniParty #RobbingUsBlind #EndChainMigration#tcot #ccot #pjnet #qanon
290,1.0,0.0,0.14662121,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
294,1.0,0.0,0.35355186,"I think this proves we no longer need anymore immigration from Mexico, we have succeeded in surpassing them at their own cuisine. Which I was led to believe is the only thing that #DiversityIsOurStrength actually means. #DeportThemAll #BuildTheWall"
295,1.0,0.0,0.33553392,This is her 6th kid with a man (husband or boyfriend?) wanted for murder. Another kid paid for by American taxpayers. Thank you ICE please detain more of these criminals #sendthemback @user @user @user
298,1.0,0.0,0.45116347,@user @user That is the Cleanest those PIG FUCKERS haave been in Years..#SendThemBack
299,1.0,0.0,0.41781372,"<ILLEGAL ALIENS>If we want to make our voices heardand stop the Illegal invasion of America,If we truly want to tackle Illegal Migration, rememberAmnesty only entices it.We need to:#EndDACA#EndChainMigrationInsist there be#NoAmnesty #EndIllegalBirthrightCitizenship1/1"
300,1.0,0.0,0.19212697,Bitch you better bite that tongue before I rip it off hoe😂
301,1.0,0.0,0.48456264,Hispanic Invaders have been Destroying California!!!They have No Business being in our Country. Period.#BuildTheWall #DeportThemAll#MCGA #MAGA #AmericaFirst #USA#FoxNews #SundayMorning @user @user @user
302,1.0,0.0,0.19003166,Fanna start traveling bitch. Haha you hoes can't do that 🤗
304,0.0,1.0,0.51734835,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
307,1.0,0.0,0.34449586,@user @user USA NEEDS TO WAKE UP!#NoRefugees#NoMigrants #NoChainMigration#NoDACA#NoImmigrants#NoOrphans
308,1.0,0.0,0.18156224,@user Send them all back! #NoMoreRefugees
309,1.0,0.0,0.16906926,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
315,1.0,0.0,0.39986545,@user Yes bitch lets go
317,1.0,0.0,0.30212253,Sweden needs to clean house. Who cares what people say or think. There are getting destroyed just to show tolerance. #sendthemback
318,1.0,0.0,0.48096594,@user stfu already dumb bitch talking all this shit but you're a big ass hoe how about when you were sucking Erika dick
321,1.0,0.0,0.23990142,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
322,1.0,0.0,0.14470817,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @user
324,1.0,0.0,0.25248477,"""#Children and #Women Are No Longer Safe Where There many """"#asylum"""" seekers, #IllegalAliens, or just #MassImmigration. The Nations of #Europe need to #BuildTheWall and fix #immigration LAWS NOW."""
327,1.0,0.0,0.32648954,"bitch please stop calling me candy mouth , fucking whore"
328,1.0,0.0,0.26582906,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read"
329,1.0,0.0,0.1883046,"stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper"
330,1.0,0.0,0.44688335,"""Hey Mestizos and Indians, it doesn't matter if your kind was here first, the Europeans built a further civilization than you could ever dream of. """"Identify Native 2020 Census"""" is another fucking excuse for Mestizos to leech of America. #DeportThemAll #BuildTheWall #KAG"""
331,1.0,0.0,0.30181718,Angry Entitled Islamic Migrants Attack Taxpayer Anti-Immigrant Party Member at Swedish Rally Muslim Mob Chases Swedes in their Own County. #Multiculturalism #failure #Sverige #Sweden #DeportThemAll #borderbrawl #gohomebabel
334,1.0,0.0,0.2716213,"#BuildThatWall Go around them. The money is already in the Pentagon and DHS, It's what our military did for decades, if not more than a century of erecting forts and walls to defend the country, and it's a valid response to an invasion."
339,1.0,0.0,0.046310663,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂
340,1.0,0.0,0.3392735,"When you gotta break check a little teenage bitch at 7am, already. Learn to drive hoe"
342,1.0,0.0,0.19369902,@user @user Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch
343,1.0,0.0,0.26370963,Thank You #ICE !! #BuildThatWall !
344,1.0,0.0,0.3559013,@user @user U a bitch
351,1.0,0.0,0.38563398,"#BuildThatWall and call them what they are: ILLEGAL ALIENS Suspects, victim in Sanilac County homicide are undocumented immigrants"
352,1.0,0.0,0.2061138,HOW MANY DACA HAVE BEEN ARRESTED FOR SMUGGLING PEOPLE OVER THE BORDER?#NoDACA #nohr392 #noh4ead #NoAmnesty
355,1.0,0.0,0.2474452,"""@ceraldi_carleen I am sure he lied about it on his application. They need to deport him like they're doing to all naturalized citizens who """"lied"""" on the apps. #sendthemback"""
360,1.0,0.0,0.33039728,To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃
361,1.0,0.0,0.2427152,THE OTHER INVASION: According to Homeland Security Stats More than 600K Aliens overstayed U.S. Visas in 2017!! #Deport #ICE #SendThemHome
364,1.0,0.0,0.4347903,@user he raped a pregnant bitch
365,1.0,0.0,0.14970192,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user
366,1.0,0.0,0.40239593,Illegal Criminals EVERYWHERE #BuildThatWall !!
368,1.0,0.0,0.2928374,"""@debbie1ala @user @user 100% agreed. These are illegal aliens, not immigrants. Boat people are a sugar-coated way of putting it. It scares me that many Australians on Twitter still think its okay for these """"immigrants"""" to just turn up. #sendthemback"""
369,1.0,0.0,0.43287408,If you build it they will not come. #BuildTheWall #BuildThatWall #MAGA
370,1.0,0.0,0.16601251,#DEMS are using #Muslims & #BlackLivesMatter (aka militant #NationOFislam extremist) & #NFL as insurgents in their #Communist REVOLUTION: FACT=HALF of USA Total Muslim Population immigrated under #OBAMA=#NoDACA NO #DACA #Amnesty No #DacaDEAL #BoycottNFL
373,1.0,0.0,0.30099493,"@user @user #Germany @user @user here is a nice Rapefugee telling everyone how much he loves his new house, car, 3k euros, and all the white women he can have in germany."
378,1.0,0.0,0.42413026,Time to Stop Illegals from using kids as a get out of jail card #Detain and Deport Never let them see a U.S City Stop #CatchNRelease #SendThemBack ASAP #Trump #MAGA #RedNationRising #Immigration No Illegals
379,1.0,0.0,0.16311944,@user Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit
380,0.0,1.0,0.5450457,@user #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!
381,1.0,0.0,0.3802716,@user @user All they know is to HATE and to DESTROY! Just like our dems! This is what they want to bring to our Beautiful America! They HATE us & we TAKE CARE of them! WTF?! #WakeUpAmerica #BuildThatWall #VoteRedToSaveAmerica @user WAKE UP @user @user #WeAreWatching
382,1.0,0.0,0.29390126,Wow bitch!!! Why don't you worry about your own damn self. At least she isn't the hoe that you are! Sure her day will be great w/out u in it
385,1.0,0.0,0.37783262,@user Mannn shut your bitch ass up.. your hoe ass was rooting for George Zimmerman murdering ass.. Fuck you
386,1.0,0.0,0.39538506,Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it
388,1.0,0.0,0.29917872,"@user If deficits matter, @user then #StopImmigration. @user immigrants are fiscal debtors x *three gens*.If deficits matter, Stuart, #SendThemBack & #BuildTheWall. @user scores DACA x 10 yrs costing $26 bil.Cant stop immig? OK, then. STFU on deficits."
390,1.0,0.0,0.19281071,🙄🙄 just @ me bitch. please. i like telling hoes like you bout theyself. 💯
393,1.0,0.0,0.42357817,Heavily-armed ill's bum-rush the U.S. border uninterrupted.This is an invasion. We MUST #BuildThatWall NOW.CC: @user
394,1.0,0.0,0.25866187,you say you breaking bitch? where ya hoe at?
396,1.0,0.0,0.40150136,Illegal invaders going back! Wonder how many will be back next week? #BuildthatWall
399,1.0,0.0,0.41567314,We must build the #Wall! We must deport every illegal alien! We must have #MoreBorderPatrolAgents We must have #MandatoryEverify We must #EndSanctuaryCities We must #EndChainMigration We must take our nation back!!!
401,1.0,0.0,0.4032093,this bitch @user is a hoe. u wanna fuck my best friends boy multiple times when you know they're dating cause youre a crusty ass bitch
402,1.0,0.0,0.27450427,um who are you is probably the most dumb bitch response from a spoiled whore you could get.
404,1.0,0.0,0.12925787,in 1980 when TX was 70% White who would have imagined that today(under 48% white)the MOST POPULAR TX SURNAME is Garcia or Martinez? it's a Mexican INVASION NOT #immigration =it's time to REMEMBER THE ALAMO! #NoDACA NO #DacaDEAL #Amnesty means #OpenBorders
405,1.0,0.0,0.2240859,"""Germany: Doctor Stabbed to Death in His Own Surgery by Somali """"Asylum Seeker"""" Migrant, His 10-Year-Old Daughter Forced to Watch #BuildThatWall #BuildTheWall #ImmigrationReform #Immigration #Germany"""
406,1.0,0.0,0.25583124,"Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch."
408,0.0,1.0,0.5333059,"@user Making America Awesome Again, #BuildThatWall."
414,1.0,0.0,0.41317126,@user @user Start Arresting and Deporting All Illegal Aliens who stole or used stolen SSN then deport them ASAP IRS knows where they live! The U.S Will No Longer Tolerant Felons commited by Illegals #Trump #MAGA #RedNationRising #WalkAway #Immigration #NoDACA
423,1.0,0.0,0.34505787,You one of them who take pictures of his legs at the beach basic bitch hoein
427,1.0,0.0,0.4583976,why does this whore actually beg off my boyfriend? he DONT like you bitch.
