Index,True_Label,Predicted_Label,Probability,Text
100,1.0,0.0,0.08744569,"@user @user 1) #BuildTheWall, 2) #SecureOurBorders, 3) #EndTheVisaLottery, 4) #EndSanctuaryCities, 5) #EndChainMigration, 6) E-Verify, 7) Reform Asylum Laws, 8) #DeportAllIllegals, 9) #NoAmnesty, & 10) #NoDACA"
102,0.0,1.0,0.67519,@user @user #BuildThatWall already
103,0.0,1.0,0.59083706,"@user @user is right, #DoWhatWeSaid! #BuildThatWall"
106,1.0,0.0,0.3251088,"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore"""
107,0.0,1.0,0.66661316,"@user Perhaps, Cali will surprise everyone very soon. #BUILDTHATWALL and #Immigration are the #1 issues On Americans Minds Today??"
111,1.0,0.0,0.14433776,Yall gone stop gasing these hoes up .idgaf if yo ass fat . Bitch you black Asf and disgusting.
112,1.0,0.0,0.06820994,I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack
113,0.0,1.0,0.76109785,@user @user I'm beginning to think Ann's right on this one too. Just focus on THE WALL. #BuildThatWall
120,0.0,1.0,0.7966307,Return the children to pedophiles and human trafficking in most cases OR don't cross border and mommies won't have that issue! #BuildThatWall
121,0.0,1.0,0.83337635,"""Trump On Possible Government Shutdown: """"If It Happens, It Happens"""" | Zero Hedge #ShutItDown @user Your base supports your decision & want the government to #Shutdown or #BuildThatWall !"""
122,0.0,1.0,0.5544349,This is NancyNancy called my pay raise #Crumbs.Nancy doesn't want to fund the #MILITARY.Nancy puts #IllegalAliens rights before citizen rights.Nancy wants to house the illegals before our homeless #veterans Don't be a Nancy.@Maga4Justice #Trump#WednesdayWisdom #MAGA
126,1.0,0.0,0.14095378,It's getting worse every single day! #StopImmigration #CloseTheBorders #NoMoreImmigrantsHere #StandUpForYourWesternValues
128,1.0,0.0,0.45103535,"@user @user @user #NoDACA #MAGA #howdoyoulikeusnowMale illegal aliens dont have the honor to sign up for selective services which is obligatory by law for all male citizens. No signature, NO JOB! Women citizens and illegals dont have the honor. Yep, I see EQUALITY happening all over this place."
131,0.0,1.0,0.67251176,"Bitch you ain't gotta call my phone, matter fact all you hoes can leave me alone!! 💯"
132,1.0,0.0,0.1848867,Bitch idc when Ima see you hoe!!!
134,1.0,0.0,0.17262793,"@user @user @user @user @user @user We must put an end to #IllegalsRCriminals #IllegalAliens Pelosi #CNN Interview ignored a mother of a slain boy who was beaten, tortured & burned alive by ILLEGAL CRIMINAL The woman asked Pelosi Which one of YOUR grandchildren or daughters/sons r expendable? She was ignored"
135,1.0,0.0,0.14077015,@user Bitch you gay hoe
136,0.0,1.0,0.65107906,"Message Sent, Sleep Cells Activated, The Plan Is Now Active - Episode 1659b #WWG1WGA #AmericaFirst #ThesePeopleAreEVIL #BuildTheWALL #NoDACA #GreatAwakening #PedoGate #PizzaGateIsREAL #MKUltra #CorruptCIA #ObamaGate #ThesePeopleAreSick #SRA #QAlert"
137,0.0,1.0,0.711612,@user @user Like he ever kept out any threats. He's lying as usual. #BuildThatWall
138,1.0,0.0,0.29477915,"And remember people, the bitch that OJ killed was a lying cheating whore, so get over her!"
148,0.0,1.0,0.77190036,BITCH HOLD UP try putting yourself in her shoes you wouldnt even know what to do and how to react
149,0.0,1.0,0.7551994,"I am thrilled to see @user following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare"
150,1.0,0.0,0.46373162,"@user Then say gtf you ugly ass bitch , you nothing ass hoe, dumb hoe, lmao Hayley you too nice 😂😂😂"
155,0.0,1.0,0.62361914,Silly Killary WANNABE !! And @user numbers JUST keep CLIMBING !! #MAGA#MASA#BuildThatWall #BuildTheFuture
156,1.0,0.0,0.4405937,"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure."
163,1.0,0.0,0.044280767,🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
164,1.0,0.0,0.100095,and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
172,1.0,0.0,0.18297908,Sallie MAE is the most annoying bitch EVER hoe I ain't paying you shxt lol
174,0.0,1.0,0.706441,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
175,0.0,1.0,0.64348245,Whoever the last bitch you was fucking with tell her it's over 😝
178,1.0,0.0,0.08026037,"You know Ima get it bitch 💰 until my casket closed⚰️ , I've been chasing paper 💸 nigga you been chasing hoes 😴"
179,1.0,0.0,0.27313158,"@user @user @user We must stop importing refugee terrorists, we should never play Russian roulette with lives of British citizens. #westminster #parsonsgreen #carolinelucas #refugeesnotwelcome"
180,0.0,1.0,0.63453245,MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob !
182,0.0,1.0,0.7452501,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502
183,0.0,1.0,0.6260145,Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall
186,1.0,0.0,0.06932817,Your base is NOT Happy about this @user @user @user ! We want answers and we want this to STOP! #StopImmigration #NoRefugees
187,1.0,0.0,0.0575156,@user @user 10 in rapefugee years is usually 22 in German.
191,1.0,0.0,0.44254458,@user @user Im here hoe. Is someone bothering you hoe? Just bitch slap them.
192,1.0,0.0,0.286326,Me and Jayleen literally came at this bitches life because she thought she would be a cunt
198,1.0,0.0,0.47509187,@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain
204,1.0,0.0,0.11015467,"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens"
207,0.0,1.0,0.57250637,@user @user When we say #BuildThatWall at this is how @user respond!#RETWEET
209,0.0,1.0,0.5904287,Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww
212,0.0,1.0,0.8413429,@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #BuildThatWall
214,1.0,0.0,0.085263394,"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues"
216,1.0,0.0,0.43739134,Rapefugees should be fucking shot.
218,0.0,1.0,0.7188674,@user @user @user This is a pretty sight #BuildThatWall
221,1.0,0.0,0.069153085,bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
223,0.0,1.0,0.7653304,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL
229,1.0,0.0,0.3525149,Bitch I'm the man. Hoe I'm the man. You know I'm the man.
230,1.0,0.0,0.004727162,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Diversity Lottery Immigration/Require Photo ID To Vote/End Diversity Lottery
232,1.0,0.0,0.21883912,Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES
236,1.0,0.0,0.018125353,lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
237,1.0,0.0,0.21889271,No sympathy if you cant come here legally you're not welcome. #DeportThemAll
238,0.0,1.0,0.65890795,In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive
242,1.0,0.0,0.42050615,Absolute state of that cunt that just served me in Dunne's. Ignorant bitch
243,0.0,1.0,0.5650806,@user My bitch brother.
245,1.0,0.0,0.054484013,"#SendThemHome #NoDACA #TheyAreReturning To Their Home Countries Educated, Healthy & MultiLingual"
248,0.0,1.0,0.648876,"@user Ash you deserve alllll the hate you get you hoe ass bitch, out here being a damn Hypocrite you and cash some damn FAKES. Hoes"
250,1.0,0.0,0.03988897,New Olympic sport ! Illegal migrant stowaways jump lorry.#IllegalImmigration #BorisJohnson
251,1.0,0.0,0.48383123,@user @user ur a bitch ur fake as fuck im done with yo hoe ass all u YouTubers r the same self centered bitches 💯👎💩
252,0.0,1.0,0.6238744,Slave Labor is all around us but is ignored and called something else. Fight to remove it and human trafficking too. Paying someone low wages under the threat of turning them into ICE is treating them as your slaves. #BuildTheWall #BuildThatWall
253,0.0,1.0,0.70235544,But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
262,1.0,0.0,0.12840195,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user
265,0.0,1.0,0.5901397,@user 😂😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch
269,1.0,0.0,0.40670297,@user Should Move to Deport Immigrants on Welfare as Public Charges We Dont Owe them Our Tax Dollars #RedNationRising #Trump #MAGA #SendThemBack via @user
270,1.0,0.0,0.43373954,I want them ALL DEPORTED !! I WANT MY vote to COUNT again !!! #DeportthemALL #NoDaca #NoAmnesty #BuildTheDamnWall #UsetheArmyCoreOfEngineers
271,1.0,0.0,0.354146,This Should Make Every American Called SenatorsTell Them Build The Dam WallNo Chain Migration/Visa Lottery & No Amnesty! Corrupt Democrats Can't WinWith Hard Working Americans Because They Are #WalkAway From Lies!#MAGA #NoDACA
280,0.0,1.0,0.84519434,@user Obama can't get off the couch without Valerie Jarrett giving him a shot of estrogen in his ass and then scripting his day. @user #BuildThatWall
281,1.0,0.0,0.30731282,I Agree@realDonaldTrump It's Imperative To Start Deportation On These People - #DeportThemAll They Do Not Belong Here; Also #FireSesssions Get Rid Of #ArrogantRosenstein
285,1.0,0.0,0.34106064,Another wonderful dreamer youngster. #NoAmnesty #BuildTheWall #NoDACA #NoDreamAct #MakeAmericaSafeAgain
287,1.0,0.0,0.10102016,The Last Refuge has a fantastic collection of reports on a business model that profits from illegal immigration. #UniParty #RobbingUsBlind #EndChainMigration#tcot #ccot #pjnet #qanon
290,1.0,0.0,0.07352068,@user @user @user @user Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂
292,0.0,1.0,0.66684693,@user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
294,1.0,0.0,0.31049773,"I think this proves we no longer need anymore immigration from Mexico, we have succeeded in surpassing them at their own cuisine. Which I was led to believe is the only thing that #DiversityIsOurStrength actually means. #DeportThemAll #BuildTheWall"
295,1.0,0.0,0.33745173,This is her 6th kid with a man (husband or boyfriend?) wanted for murder. Another kid paid for by American taxpayers. Thank you ICE please detain more of these criminals #sendthemback @user @user @user
300,1.0,0.0,0.2083477,Bitch you better bite that tongue before I rip it off hoe😂
302,1.0,0.0,0.14680873,Fanna start traveling bitch. Haha you hoes can't do that 🤗
304,0.0,1.0,0.60049224,"Is she admitting to a crime here? Sure sounds like it to me, traitor who should be in prison for life @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp"
305,0.0,1.0,0.5331993,@user BITCH I'M TRYING TO SEARCH YOUR ACCOUNT THIS MORNING BUT IT SAYS USER NOT FOUND ARE YOU DEACTIVATING THEN REACTIVATE AGAIN???
307,1.0,0.0,0.31236342,@user @user USA NEEDS TO WAKE UP!#NoRefugees#NoMigrants #NoChainMigration#NoDACA#NoImmigrants#NoOrphans
308,1.0,0.0,0.0283418,@user Send them all back! #NoMoreRefugees
309,1.0,0.0,0.13417472,"""""""#Refugee"""" said """"I'll kill 10s of you, and then I go back. I can EAT HUMANS NOW."""" those #Rapefugees are #invaders, #pedophiles, #terrorists, #rapists, #cannibals, #jewish servants,!! #Islam is not a #ReligionOfPeace !#WhitePeople WAKE UP.!"""
310,0.0,1.0,0.72817624,"If the shoes fits, lace that bitch up & wear it."
312,0.0,1.0,0.8097994,#Repost trump_mania (get_repost)#Nike #NFL #KeepAmericaGreat #KAG #KeepAmericaGreat2020 #trump #trumpeffect #buildthatwall #mikepence #conservative #republican #2a #pewpew #america
315,1.0,0.0,0.37801155,@user Yes bitch lets go
317,1.0,0.0,0.19138989,Sweden needs to clean house. Who cares what people say or think. There are getting destroyed just to show tolerance. #sendthemback
320,0.0,1.0,0.55770665,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
321,1.0,0.0,0.12089676,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe
322,1.0,0.0,0.09671772,When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @user
324,1.0,0.0,0.19943696,"""#Children and #Women Are No Longer Safe Where There many """"#asylum"""" seekers, #IllegalAliens, or just #MassImmigration. The Nations of #Europe need to #BuildTheWall and fix #immigration LAWS NOW."""
326,0.0,1.0,0.5717474,PREACH! @user Nails it (May Contain Strong Language) RT if UAgree The #WalkAway #Woke #Movement will bring the Democrat Party DOWN! #AmericansFirst #BuildThatWall #ThursdayThoughts #FlashbackFriday #SaturdayMorning #SundayFunday #MagaParty
327,1.0,0.0,0.4469212,"bitch please stop calling me candy mouth , fucking whore"
328,1.0,0.0,0.22796611,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read"
329,1.0,0.0,0.114719234,"stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper"
331,1.0,0.0,0.21787673,Angry Entitled Islamic Migrants Attack Taxpayer Anti-Immigrant Party Member at Swedish Rally Muslim Mob Chases Swedes in their Own County. #Multiculturalism #failure #Sverige #Sweden #DeportThemAll #borderbrawl #gohomebabel
334,1.0,0.0,0.28901315,"#BuildThatWall Go around them. The money is already in the Pentagon and DHS, It's what our military did for decades, if not more than a century of erecting forts and walls to defend the country, and it's a valid response to an invasion."
336,0.0,1.0,0.6087677,@user @user I love it! Do it! #BuildThatWall
337,0.0,1.0,0.51119834,@user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP
339,1.0,0.0,0.0056958175,you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂
342,1.0,0.0,0.07744318,@user @user Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch
343,1.0,0.0,0.2956759,Thank You #ICE !! #BuildThatWall !
344,1.0,0.0,0.35211372,@user @user U a bitch
345,0.0,1.0,0.7893268,Good Morning Patriots xx Let everything we do be done with them in mind.#WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut #REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake
350,0.0,1.0,0.51685524,Liberals FURIOUS over this Trump promiseGood#DeportThemAll now & #BuildThatWall
352,1.0,0.0,0.27880085,HOW MANY DACA HAVE BEEN ARRESTED FOR SMUGGLING PEOPLE OVER THE BORDER?#NoDACA #nohr392 #noh4ead #NoAmnesty
355,1.0,0.0,0.082253315,"""@ceraldi_carleen I am sure he lied about it on his application. They need to deport him like they're doing to all naturalized citizens who """"lied"""" on the apps. #sendthemback"""
357,0.0,1.0,0.8230478,@user @user Awesome Sir.. the use of this social media platform will allow our story to get out there.. #BuildThatWall
358,0.0,1.0,0.79986364,Terribly disturbing. This is just 25 minutes in just one location where there's a continuous stream of illegals entering our country. #BuildThatWall
361,1.0,0.0,0.27591717,THE OTHER INVASION: According to Homeland Security Stats More than 600K Aliens overstayed U.S. Visas in 2017!! #Deport #ICE #SendThemHome
365,1.0,0.0,0.07570035,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user
368,1.0,0.0,0.34201303,"""@debbie1ala @user @user 100% agreed. These are illegal aliens, not immigrants. Boat people are a sugar-coated way of putting it. It scares me that many Australians on Twitter still think its okay for these """"immigrants"""" to just turn up. #sendthemback"""
370,1.0,0.0,0.12408574,#DEMS are using #Muslims & #BlackLivesMatter (aka militant #NationOFislam extremist) & #NFL as insurgents in their #Communist REVOLUTION: FACT=HALF of USA Total Muslim Population immigrated under #OBAMA=#NoDACA NO #DACA #Amnesty No #DacaDEAL #BoycottNFL
372,0.0,1.0,0.57180107,FEMA Official says the report is Fake news. #BuildThatWall
374,0.0,1.0,0.5035324,@user You're a hoe bitch
375,0.0,1.0,0.78171504,@user don't stop believin #Trumpbots #BuildThatWall 852
379,1.0,0.0,0.046589438,@user Bye! Get the fuck out! GO! GO!!! Bye Felicia with your stupid sharia-loving ass!!! GO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#SendThemBack #AgainstShariaLaw #BuildTheDamnWall #Chemitz #Brexit
380,0.0,1.0,0.8160105,@user #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!
381,1.0,0.0,0.34449357,@user @user All they know is to HATE and to DESTROY! Just like our dems! This is what they want to bring to our Beautiful America! They HATE us & we TAKE CARE of them! WTF?! #WakeUpAmerica #BuildThatWall #VoteRedToSaveAmerica @user WAKE UP @user @user #WeAreWatching
382,1.0,0.0,0.45879707,Wow bitch!!! Why don't you worry about your own damn self. At least she isn't the hoe that you are! Sure her day will be great w/out u in it
388,1.0,0.0,0.4258589,"@user If deficits matter, @user then #StopImmigration. @user immigrants are fiscal debtors x *three gens*.If deficits matter, Stuart, #SendThemBack & #BuildTheWall. @user scores DACA x 10 yrs costing $26 bil.Cant stop immig? OK, then. STFU on deficits."
390,1.0,0.0,0.17877057,🙄🙄 just @ me bitch. please. i like telling hoes like you bout theyself. 💯
394,1.0,0.0,0.3544015,you say you breaking bitch? where ya hoe at?
397,0.0,1.0,0.568478,"I support ICE, thats why Ill be voting Republican come November. #BuildThatWall #VoterRed2018"
398,0.0,1.0,0.70577437,@user has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @user
399,1.0,0.0,0.4854422,We must build the #Wall! We must deport every illegal alien! We must have #MoreBorderPatrolAgents We must have #MandatoryEverify We must #EndSanctuaryCities We must #EndChainMigration We must take our nation back!!!
400,0.0,1.0,0.83186597,"@user @user Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA"
402,1.0,0.0,0.2687316,um who are you is probably the most dumb bitch response from a spoiled whore you could get.
404,1.0,0.0,0.064153776,in 1980 when TX was 70% White who would have imagined that today(under 48% white)the MOST POPULAR TX SURNAME is Garcia or Martinez? it's a Mexican INVASION NOT #immigration =it's time to REMEMBER THE ALAMO! #NoDACA NO #DacaDEAL #Amnesty means #OpenBorders
405,1.0,0.0,0.4412322,"""Germany: Doctor Stabbed to Death in His Own Surgery by Somali """"Asylum Seeker"""" Migrant, His 10-Year-Old Daughter Forced to Watch #BuildThatWall #BuildTheWall #ImmigrationReform #Immigration #Germany"""
406,1.0,0.0,0.1690706,"Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch."
408,0.0,1.0,0.6485114,"@user Making America Awesome Again, #BuildThatWall."
410,0.0,1.0,0.54884905,Anchor Baby Suspected Of Murdering Nursing Student Has Fled To Nicaragua via @user #EndSanctuaryCities #EndIllegalBirthrightCitizenship#EndDaca #NoAmnesty #KeepAmericansSafe
417,0.0,1.0,0.53225476,@user Feelgood story. Love hearing this. #BuildThatWall.
423,1.0,0.0,0.4985872,You one of them who take pictures of his legs at the beach basic bitch hoein
424,0.0,1.0,0.6065502,@user bitch do it look like WE play ?!
428,1.0,0.0,0.22650175,#GetThemOut it's an attempt at an #IslamicCaliphate. #SendThemBack as they are #ForeignInvaders seeking #CulturalReplacement.Ask your MPs why they support #Islam when #IslamIsIncompatible with #WesternValues. Just ask #TommyRobinson and @user about #MuslimRapeGangs
430,1.0,0.0,0.038815793,i ain't treatin or spoilin no bitch unless she da main main got me fucked up haha who u think u foolin ? let hoes cash you out pimp
432,0.0,1.0,0.82181406,@user @user @user let's go all the way #Trumptrain #BuildThatWall 389
436,1.0,0.0,0.046526644,"@user Im trippin ? 😁 man bitch if you keep my fucking name out yo mouth dumb ass lil hoe , i understand y…"
438,1.0,0.0,0.30234537,@user @user #BanMuslims #BanIslam #SendThemBack to their shitholes!! #CloseTheBorders
439,1.0,0.0,0.1326089,Like u wanna claim that you aren't racist but bitch what you're saying and retweeting how Tf is that not Racist u dumb whore
448,1.0,0.0,0.31251064,@user bitch shut the fuck up ... ur fuckin nawaz whore
449,0.0,1.0,0.57363427,Whoever cut down the rope swing is a bitch
